date,Delaware,the flu,flu symptoms,flu how long,symptoms of flu,how long flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2016-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.952321775896
2016-06-04,0.275356,0.0,0.0,0.0,0.0,0.0,0.0,1080.8594888785212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.2420532693789,0.0,0.0,0.0,1115.958276783509
2016-06-11,0.134544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.4362844919335
2016-06-18,0.0,0.0,0.0,0.0,0.0,0.0,947.0950020652188,0.0,0.0,0.0,947.0950020652192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.1768536127809
2016-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.9176490177554
2016-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.4809208116552,0.0,0.0,0.0,0.0
2016-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0791627982647
2016-07-16,0.10803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.3173765688127,0.0,0.0,0.0,889.3173765688127,0.0,1150.8790296430257,891.2111781051929,0.0,0.0,0.0,1307.000239174301
2016-07-23,0.102951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.6992921702954,0.0,0.0,0.0,1918.9704843027569
2016-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.7593998580546
2016-08-06,0.0738825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.6349885937904,0.0,0.0,0.0,1156.2438282371252
2016-08-13,0.0747943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.2258800931704
2016-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.2757519828382,0.0,0.0,0.0
2016-08-27,0.19861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.8809827611203,0.0,0.0,0.0,1311.312046398349
2016-09-03,0.0363769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.6160250417018,0.0,0.0,0.0,0.0,0.0,1847.5840645234748
2016-09-10,0.0978474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.5411402132493
2016-09-17,0.215363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143.705859925762,0.0,0.0,0.0,0.0
2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.3258847546822
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.964407447704
2016-10-08,0.104858,0.0,0.0,0.0,0.0,0.0,0.0,1148.1799327568426,0.0,0.0,0.0,1410.5102945138372,0.0,0.0,0.0,1111.4993470915028,1593.3328429882,0.0,0.0,0.0,1975.1597787925068
