date,Alaska,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2016-11-26,1.00077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.9583116682124,0.0,0.0,0.0,0.0
2016-12-03,1.10894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.028346906858,0.0,0.0,0.0,1515.4035235701317
2016-12-10,0.70373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.4802913000608
2016-12-17,0.683995,0.0,1107.7526522097355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.597946248542,0.0,0.0,0.0,1624.994600891135
2016-12-24,1.27688,0.0,0.0,0.0,0.0,0.0,1554.502331187946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.284374161263,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31,1.60226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-07,0.8519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,2.62123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.189889947782,0.0,0.0,0.0,1440.7743625462576
2017-01-21,1.9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.9915082719842
2017-01-28,1.91713,2361.46618362818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.9215096698715,0.0,0.0,0.0,2109.8050460287186
2017-02-04,2.29153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.1644943056665,0.0,1487.4844374629215,0.0,0.0,0.0,2413.834386517794
2017-02-11,3.71517,0.0,0.0,1285.5922106842286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.2722824921177,0.0,0.0,0.0,1387.8664703115148
2017-02-18,4.28744,0.0,1991.005777246445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.5034094772625,0.0,0.0,0.0,1133.350021990713
2017-02-25,3.76276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.530710058545
2017-03-04,3.52423,0.0,0.0,0.0,0.0,0.0,1148.1826723618667,0.0,0.0,0.0,1073.3148625506162,0.0,0.0,0.0,0.0,0.0,1253.9020344431938,0.0,0.0,0.0,1997.9379723775628
2017-03-11,1.7407,0.0,1247.7804756039725,0.0,1164.6177754982536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.680629643413,0.0,0.0,1276.1586861339244,0.0,0.0,0.0,0.0,1117.2874705840682
2017-03-18,2.35988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.980654285971,0.0,0.0,0.0,0.0
2017-03-25,2.5196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.3531837842652,0.0,0.0,0.0,0.0
2017-04-01,4.30168,0.0,0.0,0.0,0.0,0.0,0.0,1097.7750701668394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.423761277432
2017-04-08,3.85832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0963023428558,0.0
2017-04-15,3.24983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.2851293139151,0.0,0.0,0.0,1292.2042226966068
2017-04-22,2.41503,0.0,1129.3122275866303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.8381653155634
2017-04-29,1.68011,0.0,0.0,0.0,1279.448688794354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.4860375840572,0.0,0.0,0.0,0.0
2017-05-06,2.75168,1241.3123950189529,0.0,0.0,1146.3649470134908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.3697821984783,0.0,0.0,0.0,0.0
2017-05-13,1.36298,0.0,0.0,0.0,0.0,0.0,0.0,1279.9546977284972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.9312736061916
2017-05-20,1.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,0.818554,0.0,0.0,0.0,0.0,0.0,0.0,1511.2939193719758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.239796620083,0.0,0.0,0.0,0.0
2017-06-03,0.772472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.1518489934288
2017-06-10,0.98661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.5721515350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,0.479781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.899715787177,0.0,0.0,0.0,1383.0695309780667,0.0,0.0,0.0,0.0
2017-06-24,1.77736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,1759.0269068514262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-08,0.482625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.8284010280954
2017-07-15,0.694444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1618.6458969226787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.7902484397564
2017-08-05,0.990099,1823.12198216723,0.0,0.0,0.0,0.0,0.0,1230.8144849208911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-12,0.686342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,0.491573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.7444393850628,0.0,0.0,1543.849797334017,1454.0533853835857
2017-08-26,0.751366,0.0,0.0,0.0,0.0,0.0,0.0,1140.5856177178698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,1.03806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.2598244227495,0.0,0.0,0.0
2017-09-09,1.60056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.8936690878838
2017-09-16,1.92308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.3892325143943,0.0,0.0,1241.9963380398435
2017-09-23,2.03224,0.0,0.0,0.0,0.0,0.0,0.0,1322.3055897766762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.8647661226166,0.0,0.0,0.0,2062.228387612836
2017-09-30,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.519501062081
2017-10-07,2.72675,0.0,0.0,1703.1158469717257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.8726110461253,0.0,0.0,0.0,0.0
2017-10-14,2.74487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,3.72405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.7768594412576,0.0,0.0,0.0,2130.490151710795
2017-10-28,3.28407,0.0,0.0,0.0,1759.8717353021868,0.0,0.0,1510.2111446259316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881.1012198841813,0.0,0.0,0.0,1881.160926518061
2017-11-04,2.76712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-11,2.97049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0822174303112,0.0,0.0,0.0,1950.3868411696048,0.0,0.0,0.0,0.0
2017-11-18,3.41268,0.0,0.0,0.0,0.0,0.0,0.0,1448.4959265101372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-25,3.45056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.020428350055,0.0,0.0,0.0,1879.287253737613
2017-12-02,3.70826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.9111246795565,0.0,0.0,0.0,1415.4907873106788
2017-12-09,4.16396,0.0,2025.4965938779756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.8255411704674,0.0,1380.016689309734,0.0,1329.222630425147
2017-12-16,3.89239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.8371052005828,0.0,0.0,0.0,1543.655714938422
2017-12-23,4.10418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.297941064482
2017-12-30,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097.146943416172,0.0,0.0,0.0,2208.559187569891
2018-01-06,4.33424,0.0,0.0,0.0,0.0,0.0,0.0,1498.7024609476775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.386741256082
2018-01-13,4.43308,1592.881278603116,1576.5972492039054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.6107005970202,0.0,1536.1033964122043,0.0,0.0,0.0,2280.4185278572386
2018-01-20,3.99598,1336.3401441361425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.5536452970102,0.0,0.0,0.0,0.0
2018-01-27,4.85822,1982.664015334808,2566.429320351445,0.0,0.0,0.0,0.0,0.0,0.0,1181.5770973254964,0.0,0.0,0.0,1181.5770973254964,0.0,1377.8410502103493,0.0,0.0,0.0,0.0,0.0
2018-02-03,6.09535,1841.2839750397984,3111.914404054386,0.0,0.0,0.0,0.0,0.0,1172.1782820762353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.671702386251,0.0,0.0,0.0,1671.068205535304
2018-02-10,6.00365,1519.8810517630693,3026.578294117406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.6305637206249,0.0,0.0,1395.2026044463992,1819.951773125304,0.0,0.0,0.0,1452.401022882286
2018-02-17,6.99237,2432.8201048006345,1864.5469491916008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.5018360299005,0.0,0.0,0.0,0.0,2004.995039718585,0.0,0.0,0.0,1173.6997233000764
2018-02-24,6.28311,1492.5402948343926,2084.72283772844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.308011589055,0.0,0.0,0.0,2021.3100224011985
2018-03-03,7.12882,0.0,2398.9328196388124,0.0,0.0,0.0,0.0,1817.100404180548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0071461975997,0.0,1499.2560004811703,0.0,1720.7176207559555
2018-03-10,7.6104,0.0,2284.734443363399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9890542475373,0.0,1154.74602201559,0.0,1147.8337332736369
2018-03-17,6.55296,0.0,0.0,0.0,0.0,0.0,0.0,1473.5719329159815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.064826818053,1752.6479937710722,0.0,0.0,1120.1304343338174
2018-03-24,6.23519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.4555274608904,0.0,0.0,0.0,1800.3281245815303
2018-03-31,6.41818,0.0,1508.3921868628108,0.0,0.0,0.0,0.0,0.0,0.0,1655.606974342293,0.0,0.0,0.0,1655.606974342293,0.0,0.0,1498.966440321189,0.0,0.0,0.0,1628.6024364040927
2018-04-07,6.61157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.1560038881005,0.0,0.0,0.0,1610.1506247639772
2018-04-14,5.18847,0.0,1554.2089560495535,0.0,0.0,0.0,0.0,1118.0636060567847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.951782226108,0.0,0.0,0.0,1268.7324639426722
2018-04-21,5.13219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.8908942702262,0.0,0.0,0.0,1453.9274107116237
2018-04-28,4.01272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.4907379305196,0.0,0.0,0.0,1258.019373298062
2018-05-05,3.22196,0.0,0.0,1202.562294872115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.6606030290784,0.0,0.0,0.0,1558.986282202195
2018-05-12,3.15959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19,2.60009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.5986515724182
2018-05-26,2.60979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.209485265937,0.0,0.0,0.0,1527.7141576645242
2018-06-02,1.87126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.656755522191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-09,1.76056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.3477596656649,0.0,0.0,0.0,0.0
2018-06-16,0.902708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,1.35959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.238801592476,0.0,0.0,0.0,1176.4005176301418
2018-06-30,1.91693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,1.72048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,1.80654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21,1.47645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.17838988544,0.0,0.0,0.0,0.0,1565.7847432170895
2018-07-28,1.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,1.44396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,1.48837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.6070294775818,0.0,0.0,0.0,2478.8773514849195
2018-08-18,1.88111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25,2.09717,0.0,0.0,0.0,0.0,1139.499643991334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.6783728280675,0.0,0.0,0.0,0.0
2018-09-01,2.84148,0.0,0.0,0.0,0.0,1618.709245678997,0.0,0.0,0.0,1290.3936296176762,0.0,0.0,0.0,1290.3936296176762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,2.89612,1229.073337894626,0.0,0.0,0.0,0.0,0.0,1150.606037966913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.988372397415
2018-09-15,2.53872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.105235880271
2018-09-22,2.16065,0.0,0.0,0.0,0.0,0.0,0.0,1311.9584757583823,0.0,0.0,0.0,1646.3835338529243,0.0,0.0,0.0,0.0,1305.367897935828,0.0,0.0,0.0,1905.8030228821924
2018-09-29,3.19392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.3368545986468,0.0,0.0,0.0,0.0,0.0,1931.6415060515428,0.0,0.0,0.0,1271.136127378942
2018-10-06,1.99899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.877271427736,0.0,0.0,0.0,0.0,0.0,0.0,1520.7532555616976,0.0,0.0,0.0,0.0,0.0
2018-10-13,2.39035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.2374181525572,0.0,0.0,0.0,0.0,1291.6524465633854,0.0,0.0,0.0,1161.4939720609586
2018-10-20,2.27015,0.0,1257.4772557140393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.5926205422843
2018-10-27,1.00476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.604004994094,0.0,0.0,0.0,1320.990716045923
2018-11-03,2.44719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.5069165249138,0.0,0.0,0.0,0.0
2018-11-10,2.06333,0.0,1794.4082379829051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.197011099541,0.0,0.0,0.0,2110.6091687675307
2018-11-17,2.5618,0.0,1588.2384845614724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.4634460883549,0.0,0.0,0.0,1482.743536611477
2018-11-24,2.62815,0.0,1187.04390034832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.7935932671085
2018-12-01,2.31352,1297.9996831330418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.5140703490472,1585.382282401374,0.0,0.0,0.0,1722.5539728293709
2018-12-08,2.41474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.7883230580544,0.0,0.0,1227.2293822574595,0.0
2018-12-15,2.76118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.7814513636931,0.0,1566.3326656087384,0.0,1289.781451363693,0.0,1485.8110207774748,2078.762429013224,0.0,0.0,0.0,1427.5047822989593
2018-12-22,2.95333,0.0,0.0,0.0,0.0,0.0,0.0,1392.676455878648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.4231937079635
2018-12-29,2.90184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.149558054295
2019-01-05,3.07589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12,2.57616,0.0,0.0,0.0,0.0,0.0,0.0,1474.2462944746496,0.0,0.0,0.0,1223.5974775847783,0.0,0.0,1410.9291821273468,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19,3.63118,0.0,0.0,0.0,0.0,0.0,1344.6791118510107,0.0,0.0,1528.3552413421023,0.0,0.0,0.0,1528.355241342102,0.0,0.0,1187.4723297301423,0.0,0.0,0.0,0.0
2019-01-26,6.34523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.6882125782424,0.0,0.0,0.0,2269.958258256292,1453.2617253897306,0.0,0.0,0.0,1518.773957821195
2019-02-02,7.53146,0.0,1663.8334130207277,0.0,0.0,0.0,0.0,1160.1438874751343,0.0,0.0,1292.2124088925875,0.0,0.0,0.0,1381.2353041674116,0.0,1878.918238362176,0.0,0.0,0.0,1823.14287009113
2019-02-09,9.7181,0.0,2162.285199561813,0.0,0.0,0.0,1383.0632351609272,0.0,0.0,0.0,1232.8101758532173,0.0,0.0,0.0,0.0,0.0,3320.6999178059336,0.0,0.0,0.0,2356.9510832937094
2019-02-16,9.47277,1804.1281461791048,2572.818427945812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.8685590222776,0.0,0.0,0.0,0.0,1880.2130069737289,0.0,0.0,0.0,0.0,1325.3206942091847
2019-02-23,8.02682,0.0,1975.060889632961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.1353761979803,0.0,0.0,0.0,0.0,1447.1327497696254,0.0,0.0,0.0,2330.8352283056624
2019-03-02,6.87039,1256.0944174297788,1909.715484472324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.140491614517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.1129899608413
2019-03-09,6.52447,2176.105497256762,3478.7534709121483,0.0,0.0,0.0,0.0,0.0,1805.9560520556088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0780997267511,0.0,0.0,0.0,1636.0791577297437
2019-03-16,5.52171,0.0,2301.8730353813144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.07622380143
2019-03-23,2.78335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.5808827731655
2019-03-30,1.21058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.6523555834392,0.0,0.0,0.0,1527.290068654938,1357.8097395989946,0.0,0.0,0.0,1455.7158171668814
2019-04-06,2.14172,0.0,1435.381945946045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.2674276612477,0.0,0.0,0.0,0.0,0.0,1838.083781863723,0.0,0.0,0.0,2180.229932538848
2019-04-13,1.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.044719038436,0.0,0.0,0.0,1402.0409517361338
2019-04-20,3.68146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.570769314672,0.0,0.0,0.0,0.0
2019-04-27,3.6882,0.0,0.0,0.0,0.0,0.0,0.0,1421.7456979883077,2353.5156818174178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.764953188611,0.0,0.0,0.0,1601.0291500991686
2019-05-04,3.57483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.174029026897,0.0,0.0,0.0,1807.197505173392
2019-05-11,2.86315,1178.4329977358775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.391561377408,0.0,0.0
2019-05-18,2.86011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.958175087665
2019-05-25,1.43902,0.0,0.0,0.0,0.0,0.0,0.0,1356.276621597245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.548237218781
2019-06-01,3.74735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.7341815162197,0.0,0.0,0.0,0.0
2019-06-08,0.643724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.7662144962826
2019-06-15,1.04608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.4160520332812
2019-06-22,1.38345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.7483600238213
