date,Nevada,the flu,bronchitis,flu symptoms,flu cold,flu a,cold,pneumonia,rsv,sinus,how long flu,flu how long,symptoms of flu,influenza a,the flu symptoms,contagious flu,a influenza,flu contagious,stomach flu,flu fever,fever flu
2019-06-01,0.910332,0.0,515.9490666295449,0.0,0.0,0.0,8752.239710832757,1018.3269081642236,0.0,1226.1637061203182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.14413004363,0.0,0.0
2019-06-08,1.00892,268.35103646682404,588.3898097894051,239.5124298056556,0.0,0.0,8058.099862809681,790.8022653686834,0.0,1106.797869348281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.5397830650777,0.0,0.0
2019-06-15,0.933738,360.17097314558663,461.8365316952783,0.0,0.0,0.0,9549.869606748964,613.39824529627,0.0,1091.7250803890145,0.0,0.0,0.0,0.0,254.96099822322253,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-22,0.70726,0.0,258.3828256144609,0.0,0.0,225.74299005831085,8008.566393125033,860.3506981490857,0.0,1243.5541756008604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1442177534808,0.0,0.0
2019-06-29,0.733831,0.0,464.2608832387396,223.46656684762527,0.0,0.0,7252.674388680311,552.2286558283978,0.0,793.3449423194855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,0.53041,231.1130583272088,277.44048481052414,0.0,0.0,0.0,7798.451090885737,671.6431712238606,0.0,917.068581904458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,0.487697,0.0,268.7878649743709,0.0,0.0,0.0,7923.148560649772,904.456641576791,0.0,768.3760083908205,0.0,0.0,0.0,0.0,239.9071045364905,0.0,0.0,0.0,281.1580323160632,0.0,0.0
2019-07-20,0.572148,0.0,361.07240705690464,287.59505265836225,271.57764328114564,291.61687281022284,8109.610652924827,678.4674640335608,0.0,1505.990321548842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.1051750353819,0.0,0.0
2019-07-27,0.405515,253.8245409430487,433.24581178912,0.0,0.0,396.3086792905141,8183.869245520649,651.674998003523,0.0,961.595247760871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.38866,0.0,0.0,0.0,0.0,0.0,7088.805393687525,908.2473076334268,0.0,977.1341014471672,0.0,255.21038199296183,0.0,0.0,0.0,0.0,0.0,0.0,214.84058070502329,0.0,0.0
2019-08-10,0.402623,0.0,383.76633852011975,0.0,0.0,0.0,7712.632220127679,599.7645492365707,0.0,951.8099627079968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.404329,0.0,308.18524853250267,254.8981553691018,0.0,0.0,6994.062460474259,620.5107390430284,0.0,645.3275470860805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,0.286375,0.0,314.37801737239704,256.7159884674861,0.0,0.0,8145.536250388476,912.7696057236618,0.0,1022.5204798877156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,0.432852,244.3156593189296,332.2428775882638,273.3385203809991,300.7647227784521,0.0,8539.997090127832,805.6135693083291,0.0,971.0160476878376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.7556667963436,0.0,0.0
2019-09-07,0.581786,375.54431903573385,334.789985499242,231.78804984208492,0.0,286.8714926193994,8292.449331642134,728.3792354264423,0.0,925.7980233588858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.3377722327313,0.0,0.0
2019-09-14,0.378703,356.0738614836171,542.9227568791241,272.2127339510344,237.97138114035775,377.9501835224688,8241.349726184868,926.7278063632272,242.688722404988,1005.6823417147951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.2746074285747,0.0,0.0
2019-09-21,0.39093,284.84231950810494,378.182521393562,0.0,0.0,231.2906633712242,8208.180968827479,816.9574311795114,0.0,994.4818669601788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.9538924513752,0.0,0.0
2019-09-28,0.864067,693.2066764167539,278.8282783858619,364.2112489227189,242.80341841458937,476.1924878700695,8481.2266702424,1159.3106038132555,0.0,1109.988347463083,201.11417458641296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0138059228835,0.0,0.0
2019-10-05,0.867925,612.2090760709635,304.0599464659958,213.45573178327737,209.98314225323492,464.1120521816705,8926.852576491616,686.5525071704924,0.0,629.8600154775678,0.0,263.6716777358347,0.0,0.0,243.847471943917,0.0,0.0,0.0,345.1697086870363,0.0,238.5152438604136
2019-10-12,0.819311,1020.2378442002044,528.4669680733613,568.1318824031681,361.7922157352052,490.529153632472,8941.1356316154,971.4466055504924,0.0,1069.4874449389763,232.34106982790857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.5869247493716,0.0,0.0
2019-10-19,1.22039,877.2295831114735,489.14108290085903,427.0760970491678,241.6865419046977,466.0857454880894,8562.96871165806,933.0212434395802,0.0,1074.7742447851,232.19113096006552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.8832017791842,0.0,0.0
2019-10-26,1.23402,649.1355272978655,526.0850162907653,580.7878370328104,318.2108874716157,485.6980023060732,8658.100160798254,1171.7710223775307,0.0,1229.35568000558,205.6304173494449,316.16772035196374,0.0,0.0,0.0,0.0,0.0,0.0,345.3016728505351,0.0,0.0
2019-11-02,1.64921,984.5159781039451,422.5946505901083,563.8884414859858,416.8004654272427,595.6652513183641,12180.912679844178,1044.5524325020224,0.0,1648.2779978508784,314.97497871734566,220.0522252289537,0.0,0.0,0.0,0.0,0.0,0.0,349.31943227528086,0.0,0.0
2019-11-09,2.36328,1259.4365799085158,810.9378300471847,706.0126502015248,306.6027153959484,693.8297941546349,10168.998018250146,1170.2232597645468,287.73073100358806,1381.8832348088924,321.3842794640861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.2387948614828,0.0,0.0
2019-11-16,3.33819,1885.4237204234,687.019625541212,982.0720905218968,361.60097870273705,998.9995046546222,9729.617024261926,1265.130724851167,458.6881605369782,1339.013512307652,688.7315857789679,492.5051721185995,290.7567596889741,0.0,278.8479958901516,189.79881063581556,0.0,189.79881063581556,574.6766496771,300.9201491195232,0.0
2019-11-23,3.00172,1776.642284793821,821.8003177870262,906.2714679995346,416.2668046148648,653.0621480418066,10972.844093046206,1217.531947095658,335.1984955797167,1405.227946650028,601.5131213609562,503.5664097612653,0.0,0.0,0.0,264.6239532060762,0.0,264.62395320607624,587.047960722781,0.0,0.0
2019-11-30,3.63079,1455.5855445778072,673.0774098013029,857.5281473521796,431.1426210638237,630.1154118983401,12474.692350277684,1429.30434476513,479.5874043564518,1577.1806303956337,574.7367169684699,543.1723916223642,296.93586378725456,0.0,270.9315590942782,252.17695012872937,0.0,252.1769501287293,574.4017936246875,251.85310134026656,425.6945884964706
2019-12-07,2.78099,1412.7566609038108,982.1171892042416,735.9779747239024,393.8169909805837,459.52043669621474,11134.34641630671,1447.5144762410714,304.25323647668097,1475.694640390193,247.37264901230935,230.5259172727617,201.10516019344084,0.0,192.79057458242696,0.0,0.0,0.0,434.74394645061534,0.0,207.8461198162958
2019-12-14,2.43408,892.8306295431939,897.5916721674046,633.7645680042874,447.3202585995882,515.5027853588758,10058.102619817497,1092.3605030502708,0.0,1418.782993178057,251.61068580353657,276.662010156559,0.0,0.0,0.0,0.0,199.2406478773637,0.0,429.3217524131499,0.0,298.0114489055505
2019-12-21,2.17492,1097.3964964648349,996.29039541541,550.6774977080909,466.7468642431548,543.8444243219105,12455.731706607452,899.6031472834202,436.20870961964505,1352.3250314106847,247.13509409055905,329.47899023807867,0.0,0.0,0.0,0.0,0.0,0.0,390.0782751178484,0.0,202.169495427131
2019-12-28,2.13328,1119.8081232827196,804.6329187817317,849.4991660164761,405.90128374506617,531.1629019431255,11092.529799997415,1409.1386233680312,576.832163880509,1609.1338945490654,342.39602558144577,231.8591610953211,0.0,0.0,0.0,0.0,0.0,0.0,370.2059457393468,253.8488521079624,299.41413800532365
2020-01-04,1.60867,1110.9261204010722,1130.210648988119,802.3896863588253,535.5457487000986,510.1282415319919,11455.141494703492,1690.7665584802564,859.7444850715347,1578.3452096341998,367.7440884212147,382.2049378914378,198.19836031595528,0.0,0.0,0.0,0.0,0.0,429.5354369921833,242.1635964540588,199.3036612340088
2020-01-11,1.5153,1374.2134498414118,1097.1630050589088,748.7344276588627,719.1273697258237,665.2571079104603,10613.00134811276,1545.642093773764,739.6018649928407,1669.8825130528005,247.06896649652128,280.67867919906166,191.58089179306683,0.0,0.0,0.0,0.0,0.0,453.1008308581973,301.4935112286628,0.0
2020-01-18,1.2459,1962.232013541333,1243.0562037202503,831.4804710102323,575.7904748857534,844.2675982341822,11373.029549530893,1094.6260085937718,564.9073002162876,1568.322668450568,345.2814911092709,332.3306428849208,0.0,449.27181837464167,0.0,191.3646981904823,196.21914998406072,191.36469819048236,546.696272726966,0.0,182.8723750554332
2020-01-25,1.82631,1443.952524632056,1062.4710195114287,1127.3333436535495,523.5780335054768,906.0033682278512,9130.688004445508,1573.1046803914005,641.5340291624283,1216.9834328879188,354.6387045775124,332.53493712891185,201.82422151755603,216.6784673726752,0.0,0.0,0.0,0.0,432.31120271701786,197.90190980316785,0.0
2020-02-01,1.66185,2601.284706178312,841.3511981552784,1135.365073285436,598.7089555076348,791.0487688747897,10125.946775094668,2006.2663128632876,736.1012176785074,1781.0098943076257,0.0,250.31740324089543,216.0927170683807,354.1403907627655,0.0,0.0,412.9787054847712,0.0,346.9224626864731,0.0,0.0
2020-02-08,1.70726,2019.8585025122657,744.7122754068039,961.1499739763136,648.0779087649204,506.6777366646178,10347.595102533542,1407.1942578253115,384.3279843653453,1537.7886869732183,476.5864568399298,367.7160022606775,0.0,409.49572725781024,232.9112152894432,282.7694056585597,471.0477850881487,282.7694056585597,253.51198859884704,327.37341350528453,364.5299299892567
2020-02-15,1.94682,1534.2870004401375,888.302076431314,892.1491035740598,438.2021096993867,728.8135317783299,10144.460018178528,1331.619624131974,774.4303431454816,1548.3767294703791,333.01283480654536,381.5821409158467,334.38376113348863,297.40652731671963,330.3862899958971,226.76897751623645,302.7917289016909,226.76897751623648,377.8932866628235,0.0,266.19771526212446
2020-02-22,1.71273,1264.8163048485549,851.4799159344191,530.0463260040451,425.7828341371902,647.6655976233152,9653.135094859284,1510.9956620805797,788.061567131512,1879.0195234112316,381.9164514528517,229.72644464562185,218.96886796383575,196.1055276984613,264.239315754701,0.0,244.104542886178,0.0,299.8869800037885,0.0,0.0
2020-02-29,1.74049,2640.3567902219784,811.6026734770455,729.6509628580789,413.8393745166165,958.3316139856498,9187.391186391207,1377.6953169910605,512.1486061445443,1498.298080217321,214.41238661730355,211.65165769496485,320.21127174476715,531.1613941910813,273.4512741505841,0.0,432.40338868491614,0.0,455.9682287080761,383.90205223297136,0.0
2020-03-07,1.62948,4780.28462578937,700.5067307183836,1271.0288595774473,418.0799794213032,1109.849604117804,9680.58077459476,1824.9474996197775,538.7361498732946,1547.6619460651443,738.1209478414222,646.0317801975506,291.8955445057016,494.6930363172381,325.8095789427828,0.0,352.8147786447773,0.0,509.2087481547488,0.0,231.5015364013761
2020-03-14,1.9072,8054.523817330843,1030.6413943559696,2111.892557521269,467.542500311212,1791.4950753347116,10089.34101130087,2837.6284903645205,387.50724744727495,1914.5677551508625,668.2802521504423,569.4312923193258,743.7256335312508,365.811960951156,584.1616408333413,0.0,424.71745084808873,0.0,496.93709254433486,0.0,301.7881333514196
2020-03-21,1.54612,6811.519122669864,1101.0824981826624,1897.018605276881,775.3502165932437,1736.4559814481113,9412.416945234696,3442.032970758069,356.4705908145174,1544.7382330767482,559.5898252557002,614.2587575508448,837.1392523444202,225.68129510021595,423.2536152152593,256.1842483774004,293.3680365910091,256.1842483774004,369.4130187376256,0.0,0.0
2020-03-28,1.21524,5830.952833760207,886.7194472467967,905.3496640344284,403.85891033514525,1306.8492171659043,9862.561087139671,2827.2495297075347,364.5063641881157,1980.333389444692,282.54932822147924,456.1467002598095,320.7978285785889,0.0,210.2265314803759,191.5879419453037,187.79951707070765,191.5879419453037,212.8103923500914,0.0,0.0
2020-04-04,1.31158,4944.811141258131,748.1908722729187,517.6391327731689,0.0,915.2077594504816,7862.827261006916,2188.69131616458,0.0,1413.1788125216428,254.4019796662282,280.8045113967863,0.0,212.6773406645749,169.6931193059972,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,1.04718,3753.177216441872,505.28805199187366,371.9070393211604,277.7770906726899,602.130434445814,7730.738803077314,1750.1166509908733,0.0,1073.597096387277,436.27488927744406,420.4206468204335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.01378436972772,0.0
2020-04-18,0.863447,2360.912363095256,335.24912388231934,0.0,208.92575591767363,476.3485932267544,7149.492871787203,1156.843646960647,0.0,1316.0996941539483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-25,0.588721,2793.403437975536,347.914075926996,0.0,0.0,605.2774282550724,8130.743699311845,1133.841637894967,0.0,1348.0823203455084,0.0,0.0,0.0,0.0,275.738295409559,0.0,0.0,0.0,174.73882135783978,0.0,238.2090474201911
2020-05-02,0.828688,2399.3545724854566,272.11716857652806,0.0,340.8083393763222,455.833718982073,8839.360637497404,934.0968721472846,0.0,938.5356004899648,0.0,165.18832407234925,0.0,0.0,0.0,191.68651531699192,0.0,191.68651531699183,0.0,0.0,0.0
2020-05-09,0.352361,1535.4158935147882,332.43537535796827,213.58540727860827,271.85503887703777,425.7220420278284,8072.468264222856,1042.0063610790476,0.0,1051.0657530189208,0.0,228.0681447969997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0005532555269,0.0
2020-05-16,0.637042,1398.962740610102,0.0,0.0,0.0,371.40850964333725,8307.9439589145,873.3000837305501,0.0,1060.9574592584486,265.4072414567064,235.3473745165174,0.0,0.0,0.0,0.0,0.0,0.0,233.08485871376533,0.0,0.0
2020-05-23,0.74491,1168.5281388500848,257.4878957811568,0.0,0.0,412.5427086569497,8736.35005826101,723.797089445733,0.0,1009.6885447809866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-30,0.707325,1199.2606971177552,193.02887513113933,210.00586062406896,0.0,361.5764782875089,8574.417908775466,560.8125463552625,0.0,962.637411388972,176.03177943701974,172.14755545046955,0.0,0.0,359.5272731671733,0.0,0.0,0.0,0.0,184.6935261012129,0.0
2020-06-06,0.706769,530.045814492835,162.96629289913582,0.0,0.0,307.83841977902216,7123.655181290393,535.5936150492199,0.0,848.2625405642569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.757843,579.3753980500837,0.0,0.0,0.0,0.0,8251.171422472105,531.5395262565235,161.7301432983147,831.1441057999535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.715373,660.2257395180825,182.54689572601305,0.0,0.0,327.27523603119056,8283.924805136976,703.9060977646707,0.0,771.561334570304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,0.946915,823.2142371438505,0.0,0.0,0.0,194.45490389615384,7973.228275782136,746.854602284655,0.0,1122.3727761357347,0.0,0.0,0.0,0.0,0.0,211.60597036180957,0.0,211.60597036180957,0.0,0.0,0.0
