date,Rhode Island,the flu,flu symptoms,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2018-04-14,1.77145,996.9331563503486,643.1198259718802,0.0,0.0,0.0,0.0,941.9141719087852,0.0,0.0,0.0,600.5837729889618,0.0,0.0,0.0,0.0,1364.2545672967417,0.0,0.0,0.0,1457.573869384663
2018-04-21,1.42276,0.0,0.0,0.0,0.0,0.0,0.0,611.2508965776575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.2500152873358,0.0,0.0,0.0,1644.6709401894254
2018-04-28,0.54686,691.9829463973871,0.0,0.0,0.0,0.0,0.0,1340.939955898774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.1808646274112,0.0,0.0,0.0,1770.324151194576
2018-05-05,0.888973,0.0,0.0,0.0,0.0,0.0,0.0,789.0926326260749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.243221989294,0.0,0.0,0.0,1611.4987623839934
2018-05-12,0.528206,0.0,558.9257228827164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.3692967313553,0.0,0.0,0.0,1169.5697652488686
2018-05-19,0.293057,0.0,0.0,0.0,642.7697483669212,0.0,0.0,587.7077244910485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0971157600152,0.0,0.0,0.0,635.2926421149823
2018-05-26,0.213624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.4124899096328,0.0,0.0,0.0,1383.3502767300956
2018-06-02,0.116686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.9960851679149,0.0,0.0,0.0,1456.333810713316
2018-06-09,0.027571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.4104195940399,0.0,0.0,0.0,583.1496876472656,0.0,1370.3210246797685,0.0,0.0,0.0,1184.3076522146366
2018-06-16,0.145433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.6946916961971,0.0,0.0,0.0,1077.162830549414
2018-06-23,0.259488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.012387084086,0.0,0.0,0.0,1314.8860742767822
2018-06-30,0.0296384,0.0,0.0,0.0,0.0,0.0,0.0,786.8581879979411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.9612555938493,1031.6485506324927,0.0,0.0,0.0,839.7322067738658
2018-07-07,0.126904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.304457636832,0.0,0.0,0.0,1474.227087018517
2018-07-14,0.0256937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.1209055039049,0.0,0.0,0.0,989.2791432240134
2018-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.206878100627
2018-07-28,0.0261986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9434725398572,0.0,0.0,0.0,778.927034334517
2018-08-04,0.0522466,0.0,0.0,0.0,0.0,0.0,0.0,647.5200619843843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.378695828726,0.0,0.0,0.0,1256.4433457574837
2018-08-11,0.0942507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.5200897666258,0.0,0.0,0.0,1103.8003659827443
2018-08-18,0.0561482,0.0,0.0,0.0,0.0,0.0,661.9436225282938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.4324767779309
2018-08-25,0.0283527,0.0,0.0,0.0,0.0,0.0,0.0,1606.3268861055246,0.0,0.0,0.0,0.0,664.7250968136545,0.0,0.0,0.0,1163.775184182121,0.0,0.0,0.0,1437.2221083530883
2018-09-01,0.0227376,0.0,0.0,0.0,0.0,0.0,0.0,937.2440874573276,608.821194236441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.5630689237594,0.0,0.0,0.0,1168.811615670121
2018-09-08,0.119332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.3150179475172,0.0,0.0,0.0,0.0
2018-09-15,0.115385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.6387683031378,0.0,0.0,0.0,1798.55972222657
2018-09-22,0.164609,1009.4785265978472,0.0,0.0,0.0,593.2745315173918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.737354142077,0.0,0.0,0.0,1088.034997890387
2018-09-29,0.248262,0.0,0.0,0.0,0.0,0.0,0.0,1103.7800683488567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.1630683476078,0.0,0.0,0.0,1593.7419757895725
2018-10-06,0.233173,687.2126126918555,0.0,0.0,0.0,0.0,0.0,595.3941786803819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.72097490162,0.0,0.0,0.0,963.3889204901192
2018-10-13,0.32491,1063.9061106929914,672.5114174308068,0.0,0.0,596.051977119835,0.0,539.0706837044645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.622511840489,1382.0981837597317,0.0,0.0,0.0,1595.5953344249258
2018-10-20,0.32098,931.7192453689034,568.4883031704177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.955890708388,1344.6682126025148,0.0,0.0,0.0,1377.4243529981138
2018-10-27,0.455949,1049.2968369535413,685.1988523073651,0.0,0.0,0.0,0.0,856.7793590153112,0.0,0.0,0.0,571.0839022828474,745.0735261752296,0.0,0.0,1302.1949765189167,1116.9236790732498,0.0,0.0,0.0,1161.245808980058
2018-11-03,0.558331,1145.157729461331,936.907482960652,0.0,589.2566720647079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.3409398001036,0.0,0.0,0.0,1254.1175172841015
2018-11-10,0.629704,1396.7803049755944,768.4652449945909,0.0,0.0,0.0,0.0,597.8159677269177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.2178756599208,0.0,0.0,0.0,1668.4204071933357
2018-11-17,0.310762,1636.061596239603,0.0,571.7984760126292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.5852981003844,538.9167051993085,1743.7571786285712,0.0,0.0,0.0,1820.2728867027656
2018-11-24,0.452489,627.3984850694741,888.6046711957771,0.0,0.0,0.0,0.0,0.0,589.0038620605868,0.0,0.0,0.0,0.0,0.0,808.0020919482033,705.8026249112045,1635.6998154400833,0.0,0.0,0.0,1341.6451871988402
2018-12-01,0.594855,653.8655211697267,526.4148342349081,0.0,0.0,0.0,0.0,800.5964750711776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.1738295544783,0.0,0.0,0.0,1502.2011384909276
2018-12-08,0.979741,540.1336059582671,0.0,0.0,573.1498899665045,0.0,0.0,856.5372738184103,0.0,0.0,0.0,0.0,516.6864396484993,0.0,755.4488642992189,0.0,1435.4295585258046,0.0,0.0,0.0,1148.7383940610246
2018-12-15,0.846781,935.6574456458048,0.0,0.0,0.0,0.0,0.0,841.8963851955064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.1541972356788,1851.5644055779403,0.0,0.0,0.0,1674.0448769495715
2018-12-22,1.11753,885.4103816580972,525.591379886711,0.0,0.0,0.0,0.0,629.216027231562,0.0,0.0,0.0,540.0462427537534,0.0,0.0,0.0,869.7844095125183,1694.2110691318107,0.0,0.0,0.0,2198.2824626184765
2018-12-29,2.49922,1892.2898867407332,784.1500741727527,0.0,0.0,0.0,901.8075212200564,1353.2130979967153,0.0,0.0,0.0,783.7468155473048,901.7780984501728,0.0,0.0,0.0,1612.4609744572674,0.0,0.0,0.0,2960.209989428872
2019-01-05,2.06847,2261.8866235622727,1165.8291938471457,0.0,0.0,0.0,0.0,1504.7067883939576,0.0,0.0,0.0,1063.3563474876846,1110.4593584114748,0.0,617.350745826275,1362.552475087081,2252.8868003257803,0.0,0.0,0.0,1663.2896928714465
2019-01-12,2.90348,1693.0925226569311,1682.0765035554944,724.4327997311809,0.0,0.0,0.0,1019.851123025838,0.0,0.0,0.0,0.0,0.0,0.0,631.7049043387186,837.196702840342,1575.0607377201147,0.0,0.0,0.0,2119.4038066018693
2019-01-19,3.76242,1534.9455827651177,2047.4104601579647,0.0,0.0,0.0,0.0,1398.937034336149,0.0,0.0,0.0,583.0011728515691,0.0,0.0,771.4417392023404,0.0,1701.4225348069644,0.0,0.0,0.0,2484.042622703641
2019-01-26,4.5171,1367.9564976599477,1424.5565553498263,703.1245599162396,0.0,888.569230407701,0.0,933.4593620060094,0.0,0.0,0.0,0.0,0.0,0.0,608.4587634577098,0.0,1870.46138664286,0.0,0.0,0.0,2629.0448238892595
2019-02-02,4.77061,1837.227050152105,1144.5779596862217,0.0,0.0,0.0,0.0,1356.4425131770442,570.0450081643262,0.0,0.0,0.0,638.6406761113711,0.0,572.8057051853239,657.9892225127824,2619.8509547106432,0.0,0.0,0.0,2208.544195786202
2019-02-09,6.66667,1639.017611560463,1507.797861798655,819.5674706410952,644.0322054771807,0.0,0.0,586.6848623116252,0.0,736.3847973226184,0.0,0.0,0.0,736.3847973226184,529.5049341464938,603.0582708605282,1972.3114509687205,0.0,0.0,0.0,2364.32492347593
2019-02-16,5.84481,2124.9952856754558,1571.03152279425,0.0,554.1747465083818,0.0,0.0,1186.9332103419156,0.0,0.0,0.0,0.0,1400.8612971602672,0.0,689.9606295356181,976.6072694080354,2113.492096940043,0.0,0.0,0.0,2199.949135042932
2019-02-23,4.96701,2610.069166203761,737.2379248250472,539.4073786417763,0.0,0.0,0.0,1011.0279138863036,0.0,532.6728712020782,0.0,0.0,0.0,532.6728712020782,0.0,865.3337519997588,1331.862776853364,0.0,0.0,0.0,1729.4531215488432
2019-03-02,3.96483,1192.252389950071,875.3862710719307,0.0,535.2971906403025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0494056826731,0.0,1468.9201115785277,0.0,0.0,0.0,1616.233610448888
2019-03-09,3.72844,1367.1867436946832,975.5840132233308,0.0,0.0,722.4874862428527,0.0,834.1893198555474,0.0,0.0,0.0,0.0,0.0,0.0,842.9785100492031,710.0042089677611,1969.8943490000104,0.0,0.0,0.0,1581.7116142578636
2019-03-16,4.09024,1355.380670541647,1056.6743059181088,783.1232258353641,0.0,704.1181810847118,0.0,620.7218481237416,0.0,0.0,0.0,535.6378484104026,0.0,0.0,0.0,0.0,928.8970345399828,0.0,0.0,0.0,2148.674840582015
2019-03-23,3.29383,1404.0942754364348,1007.7717233605688,656.9311484098048,610.7090330462389,0.0,0.0,606.3776594151084,0.0,0.0,0.0,0.0,0.0,0.0,532.6498066369213,588.155451120625,1343.4795770321762,0.0,0.0,0.0,1596.492077015251
2019-03-30,3.84165,1111.9215517978291,1140.7793427694194,0.0,1047.8425117639636,0.0,0.0,0.0,0.0,0.0,0.0,609.6127940316222,0.0,0.0,0.0,0.0,1228.493508891561,0.0,0.0,0.0,2115.533021111617
2019-04-06,3.03283,706.7538317834176,899.3455140244299,0.0,0.0,0.0,0.0,680.8597310559345,0.0,0.0,564.2270961753751,524.9275638858165,0.0,0.0,674.8457092949483,568.7697335122008,1622.3231507191217,0.0,0.0,0.0,820.2910097906861
2019-04-13,3.04048,703.4170804417439,0.0,0.0,0.0,553.4766378956334,0.0,933.5613473089592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.3075444492345,0.0,0.0,0.0,1827.24254389128
2019-04-20,2.12182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.2994846867728,1673.61365311951,0.0,0.0,710.4957352811983,2084.960951049341
2019-04-27,1.39072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.1874675618313,0.0,0.0,0.0,0.0,0.0,846.7009443302164,0.0,0.0,0.0,2212.0279827114214
2019-05-04,1.18876,854.5184145922004,0.0,0.0,0.0,0.0,0.0,531.7145186998291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.89600290184,0.0,0.0,0.0,1113.3948584720465
2019-05-11,0.647989,1048.7715923913802,0.0,646.5076918668808,0.0,0.0,0.0,908.748572880362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.7253193651447,0.0,0.0,0.0,1423.248413774684
2019-05-18,0.730868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0916270945631,0.0,0.0,0.0,1615.1086300322495
2019-05-25,0.257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.1140672686794,0.0,0.0,0.0,1256.5585121086572
2019-06-01,0.172961,0.0,0.0,0.0,0.0,0.0,0.0,628.1534350994589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.3650823191456,0.0,0.0,0.0,1649.794221217997
2019-06-08,0.0529101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.185733797907,0.0,0.0,0.0,714.2484775134761
2019-06-15,0.0273373,626.219336670934,0.0,569.9387440002905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.2940243931213,948.0753616556988,0.0,0.0,0.0,607.9021671971451
2019-06-22,0.107383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.5525044847069,0.0,0.0,0.0,1258.6239324672524
2019-06-29,0.150376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.7087583101952,0.0,0.0,609.5880378449663,886.887412373081
2019-07-06,0.0307598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.6154788381149,0.0,0.0,0.0,687.2041422207002
2019-07-13,0.0505561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.2989254436438,0.0,734.8644917306655,0.0,0.0,0.0,632.6276149175709
2019-07-20,0.0506971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.967568876293,0.0,0.0,0.0,852.039437620851
2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.3332177452708,0.0,0.0,0.0,1555.820388807952
2019-08-03,0.0256082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.8376864380682
2019-08-10,0.0,0.0,0.0,0.0,806.4553862994643,0.0,0.0,0.0,0.0,0.0,1049.8407923931798,0.0,0.0,0.0,0.0,0.0,1088.94658638077,0.0,0.0,0.0,999.528611489732
2019-08-17,0.0901713,669.4212324594979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.3285560272999,0.0,0.0,0.0,1070.017477128934
2019-08-24,0.125628,0.0,0.0,0.0,0.0,0.0,0.0,711.0180904307197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.5833778785243,0.0,0.0,0.0,0.0
2019-08-31,0.0947194,927.9468512091026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.8616475933201,0.0,0.0,0.0,980.134009012448
2019-09-07,0.188058,0.0,0.0,551.8578164132576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.9553066521112,0.0,0.0,0.0,979.91695149218
2019-09-14,0.0947508,0.0,0.0,0.0,0.0,0.0,0.0,466.2083182770609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.593463786737,0.0,0.0,0.0,1884.697819345262
2019-09-21,0.234388,1128.8753655681678,0.0,0.0,0.0,0.0,0.0,917.0339666814828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0490586445851,1333.7584490569116,0.0,0.0,0.0,1503.5007409926038
2019-09-28,0.273796,498.2552494677611,598.4964405780744,0.0,0.0,0.0,0.0,823.3195138216882,0.0,0.0,0.0,546.7814941044663,0.0,0.0,0.0,556.098307678865,1633.7422557763373,0.0,0.0,0.0,1360.1588150157588
2019-10-05,0.140801,1343.1016410392424,509.85485338606463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.6896141203571,0.0,0.0,887.8077627929923,1532.5746157955016,0.0,0.0,0.0,1011.2371315732196
2019-10-12,0.372787,975.6987832549332,610.0863503867989,0.0,0.0,0.0,0.0,853.4859109574658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.9785533756539,1059.3806323171318,0.0,0.0,0.0,1487.5172221378523
2019-10-19,0.298174,1554.2455815872397,0.0,490.270269515879,0.0,0.0,0.0,751.5457038442191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.2251305371412,1893.355466108865,0.0,0.0,0.0,1353.771757950663
2019-10-26,0.307929,1583.1774013269,510.18769482402286,0.0,0.0,0.0,0.0,846.1328872063134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.1303186404241,1363.631648657038,0.0,0.0,0.0,653.3353089794047
2019-11-02,0.326391,1147.6655703131964,0.0,0.0,603.3219774318067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.281627485327,1542.305729336829,0.0,0.0,0.0,1184.3380685635927
2019-11-09,0.228973,833.0903486672365,0.0,0.0,0.0,0.0,0.0,527.8629986042498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0192329633697,1486.8682325634886,0.0,0.0,0.0,1867.8636413075317
2019-11-16,0.459629,1097.3175706651978,0.0,0.0,0.0,0.0,0.0,765.0613437058348,0.0,0.0,0.0,0.0,500.7291647796477,0.0,0.0,0.0,1321.4734255256528,0.0,0.0,0.0,1300.4968065482346
2019-11-23,0.494382,1052.0911581392947,673.2732196677574,0.0,0.0,0.0,0.0,615.5363624307147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.1846951846403,0.0,0.0,0.0,1243.7348612680446
2019-11-30,0.684095,0.0,0.0,0.0,0.0,0.0,0.0,1039.784909498614,0.0,0.0,0.0,1015.051544444386,0.0,0.0,0.0,0.0,2047.3727431248265,0.0,0.0,0.0,1358.470791903848
2019-12-07,0.884189,968.2967267211416,0.0,0.0,699.4858097663505,0.0,0.0,675.5905916034963,0.0,0.0,0.0,0.0,572.5701124513155,0.0,0.0,0.0,1498.243960954852,0.0,0.0,0.0,902.7319506505728
2019-12-14,1.38131,663.125642668459,0.0,0.0,0.0,0.0,0.0,1100.073876243641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.5149910645025,0.0,0.0,0.0,1482.3331237805185
2019-12-21,2.01597,1086.25715022897,544.2512147095023,0.0,0.0,0.0,0.0,1228.7143455366404,648.3493751113924,0.0,0.0,0.0,680.5777299876642,0.0,475.8664298716844,0.0,1354.6154098331351,0.0,0.0,0.0,1333.8795259650954
2019-12-28,3.18196,2050.3725198484867,1328.340344441895,902.104687875182,904.6687194010116,0.0,0.0,1311.7410375456864,0.0,0.0,0.0,1225.2146861321603,0.0,0.0,0.0,983.2952694027108,2922.572268834607,0.0,0.0,0.0,1861.9354868223652
2020-01-04,2.86885,1561.5991902220878,1391.0179144254348,640.4258959179283,783.9699875317489,0.0,0.0,1693.3573589173377,0.0,0.0,0.0,1036.266553934317,0.0,0.0,0.0,1001.3564976824146,3195.8993684324314,630.1464274225733,630.1464274225733,0.0,2781.885658055165
2020-01-11,3.99023,2573.374070784925,1988.8972995289932,872.522925316433,799.0318500660811,805.7388042891964,0.0,1227.198839433206,0.0,0.0,0.0,830.3166735242798,0.0,0.0,0.0,1524.417404167264,2395.4926500315246,0.0,0.0,479.3907982039619,2543.2068138799773
2020-01-18,5.90413,3021.8487976888014,2384.932539535492,588.2084471489059,0.0,0.0,0.0,1400.417093927305,682.2681146085586,0.0,0.0,1295.6563639210624,551.0973784192806,0.0,0.0,1311.417927177185,1847.0562076060737,0.0,0.0,0.0,2338.7046407470075
2020-01-25,5.61858,2701.646559314387,1570.844991223248,1198.448456660906,894.7089674902954,0.0,0.0,1144.097557074793,0.0,0.0,0.0,648.9807893460588,1040.5398345029455,0.0,0.0,1361.1401568578815,3273.0900314172336,520.0607389902158,520.0607389902158,528.8225926091682,2655.0181960148543
2020-02-01,8.39862,3992.428841847216,2465.8363119364267,522.9865583220816,0.0,0.0,0.0,1208.906321204985,447.7324791759932,1076.0476926148804,0.0,520.3071448062344,1075.0315027258202,1076.04769261488,578.3363186597321,1474.289226520505,1715.150910143454,620.3060945633235,620.3060945633235,0.0,1858.70060994354
2020-02-08,9.11474,4423.367745610241,2557.152839311075,1760.4948081444556,1175.0563664601796,879.5898344646405,0.0,1186.611507804098,0.0,728.7924628622437,496.7671162329249,476.0991584448879,1235.0668762832647,728.7924628622436,613.8008684254387,2359.6217955162238,1805.4826689994404,638.8919980156189,638.8919980156188,0.0,2389.1624134543804
2020-02-15,9.02184,4419.485253166695,2549.0262434387528,1051.7235581127509,1003.1680315153352,0.0,572.008747371461,1169.9450415722338,550.6513118106503,717.7100301485015,0.0,516.3838336140971,907.8057172732564,717.7100301485016,524.3861454372128,2015.8040057240555,1998.610320414394,0.0,0.0,0.0,1820.8392475101905
2020-02-22,7.74661,3294.877517141561,1602.5084547660156,888.7332949439259,851.8181904803808,680.0510325703488,0.0,1750.6372461191002,916.8790120739948,499.1523071191427,0.0,532.9559566482258,0.0,499.15230711914273,0.0,1026.9729641963854,2667.0065056850026,0.0,0.0,0.0,2081.891525757369
2020-02-29,5.37652,4795.792577871837,1702.073840834834,919.3813773264936,699.117411590025,0.0,0.0,742.9786810728474,0.0,634.4560700299746,541.9934855435514,592.1843658168185,703.3525628608588,634.4560700299746,0.0,1527.705214739589,2555.598545071492,0.0,0.0,0.0,2001.438995075028
2020-03-07,4.38163,6866.684966972459,1930.991434918298,731.4256689302647,837.3437701169684,894.0089977768598,0.0,1257.8855079453815,427.6072107179716,0.0,0.0,656.6621582658031,0.0,0.0,461.31201255655503,2019.965483638034,2184.5727405396865,478.4688670182271,478.4688670182271,438.0267077269566,2076.3456497325897
2020-03-14,3.03293,8193.628601958106,2928.5839360202995,1272.0026749426752,1062.9743454244351,1049.934676796796,0.0,1115.0775136106183,0.0,536.7039074239204,0.0,0.0,1076.932625710445,536.7039074239204,538.3911392270567,3037.9668907127293,2799.267068624973,0.0,0.0,0.0,1187.2857454886844
2020-03-21,1.39665,5525.619392764778,1559.7551878984464,731.9529585270382,551.0491812852771,0.0,0.0,970.3183532967004,0.0,0.0,0.0,0.0,676.5763256015266,0.0,0.0,1538.4169642180927,2620.9041839991723,0.0,0.0,0.0,1557.5105653010748
2020-03-28,0.39267,5867.377611193684,1251.67469947096,0.0,0.0,517.0022814551224,0.0,710.2986489868232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.6930689274452,2310.6894677494943,0.0,0.0,0.0,2163.1016760846537
2020-04-04,0.0723066,5832.512345340935,506.9058103913986,418.9327400948254,426.8407689919171,0.0,0.0,479.0283685598896,0.0,0.0,0.0,456.2170440412289,0.0,0.0,0.0,1054.7884118725972,2251.724811551443,0.0,0.0,0.0,1039.9556925830143
2020-04-11,0.0,2764.9523873537405,0.0,431.5392042648748,0.0,0.0,0.0,546.6655869368182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.7455732465062,1792.4200625579906,0.0,0.0,0.0,1760.3846803952902
2020-04-18,0.0,2482.6932980482657,0.0,674.2241609719587,555.7796542364289,0.0,0.0,734.697201714303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.366446820526,0.0,0.0,0.0,1220.771707602152
2020-04-25,0.0751315,2422.4306771603506,0.0,0.0,0.0,427.74100542528174,0.0,464.8176775517396,0.0,0.0,0.0,0.0,0.0,0.0,425.8687955888871,0.0,970.9194369793444,0.0,0.0,0.0,707.6963264588766
2020-05-02,0.0762195,2044.5418542194209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.7793396412777,952.2265802533764,0.0,0.0,0.0,959.088541336872
2020-05-09,0.0,1919.97548643094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.4517394497929,805.4824365683024,0.0,0.0,0.0,0.0
2020-05-16,0.0,1449.316760027253,0.0,0.0,0.0,0.0,0.0,0.0,578.221092261461,0.0,0.0,0.0,0.0,0.0,0.0,615.1213460481795,912.2092749540884,0.0,0.0,0.0,871.2686458900523
2020-05-23,0.297767,1197.6317891437684,0.0,546.8287391945321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.489999526669,1002.2597796378262,0.0,0.0,0.0,1166.241884256997
2020-05-30,0.241896,1067.9847589623564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0226757633992
2020-06-06,0.103282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.5136545530008,0.0,0.0,0.0,658.2836160660827
2020-06-13,0.157516,688.2579232149662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.0972237,0.0,0.0,526.657941624007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.2701985322939,0.0,0.0,0.0,0.0
2020-06-27,0.141758,642.4201239680814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.4676418811685,0.0,0.0,0.0,509.9980154874893,0.0,0.0,0.0,710.8403315082332
