date,Tennessee,flu symptoms,the flu,flu how long,symptoms of flu,rsv,how long flu,bronchitis,pneumonia,flu a,the flu symptoms,flu contagious,contagious flu,flu cold,how long contagious,flu type,symptoms of the flu,type a flu,how long does flu last,b flu,strep
2018-09-01,0.409079,335.1646118188919,376.0582019853128,0.0,0.0,101.50129174921678,0.0,693.6609086349664,832.6315990338612,253.13395209264456,98.18881569021777,0.0,0.0,129.34836753830908,0.0,103.25383181722027,0.0,0.0,0.0,0.0,1583.1634161489792
2018-09-08,0.487313,216.17091117249035,448.3043058684575,111.51013643711607,0.0,149.36439118590187,168.73968293622806,628.2682968399936,1065.676406009246,341.022636224599,0.0,0.0,0.0,0.0,110.66984484666608,0.0,0.0,0.0,102.94532161481344,0.0,1501.5102441363683
2018-09-15,0.306492,247.0083464955009,413.8074426216253,125.52031398410426,0.0,231.27413974075156,131.98749923250998,653.6918090799217,1127.6254301722793,335.31487370843183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.4887657054378
2018-09-22,0.271186,348.4007659479825,616.4251633000331,114.7134280929954,125.0721071569933,316.2701055309232,124.67280758635115,601.7508175672642,1127.321829010612,529.9418362070916,243.63908843947064,0.0,0.0,140.7123439887332,159.57503361224963,0.0,0.0,175.3605069034582,0.0,0.0,1660.7301906176872
2018-09-29,0.402706,405.092188809984,569.9778561833708,204.9695708591658,0.0,179.09813034262032,175.9024026833554,549.5872433868687,1372.8836759313438,434.9589145010624,92.10533921186504,0.0,0.0,154.5769038859057,312.20144539526115,0.0,0.0,0.0,0.0,0.0,1507.0533332015648
2018-10-06,0.458461,446.6358610562661,990.0323601510402,146.5528823304389,0.0,222.66227971655087,215.14633083382665,651.0828097091148,1253.208138955852,827.1660978088591,95.51557089723325,0.0,0.0,179.55435597484131,182.08427296060088,0.0,0.0,0.0,0.0,0.0,1576.362307336149
2018-10-13,0.756004,487.2128680449644,1020.715125406459,193.62794715935908,0.0,312.9214947463161,194.96529969066012,496.3538292124553,1176.4698300556042,542.8438267598037,0.0,0.0,0.0,251.24259155886384,0.0,0.0,0.0,0.0,0.0,0.0,1455.197675022271
2018-10-20,0.374837,687.5067239004758,1333.416479802656,181.81196034296724,0.0,310.0275920949844,238.5766878403784,630.7389029850053,1342.957513634679,773.4250773782251,0.0,0.0,0.0,249.89517739400964,105.50298984158078,0.0,0.0,0.0,0.0,0.0,1461.058991335273
2018-10-27,1.05571,747.9344793362575,1374.7692932232026,245.87087560871203,0.0,213.51721567911804,210.61295204547744,509.8337735093265,1558.181974871803,894.3251031159754,186.82284191308491,0.0,0.0,207.3214048783444,0.0,0.0,0.0,0.0,161.6309989860996,0.0,1491.081398909227
2018-11-03,0.876289,763.974147387347,950.1680404464116,178.80446549668778,121.69749960204042,453.308898232522,217.61065167073696,715.2452262109858,1468.429082807925,598.2916402969778,0.0,105.93679835027808,105.93679835027808,177.66770489015187,0.0,0.0,0.0,0.0,0.0,0.0,1548.516110162953
2018-11-10,1.00729,564.319809231793,816.1142190527554,232.07848947082425,209.56577744672063,521.3843462595048,222.16701740044212,879.1435864451845,1366.3167246358637,495.38384781884827,90.28964440173966,0.0,0.0,241.088991225584,259.4023091149035,0.0,0.0,0.0,114.28847289752296,0.0,1739.7774079527182
2018-11-17,1.19461,714.6198974367703,624.019733692591,182.30593385530676,149.62400208213126,778.5048960420828,129.40706088306837,1064.2694434557204,2127.49824547504,461.1859755311094,0.0,0.0,0.0,239.6694337864149,182.120853407902,0.0,0.0,0.0,0.0,0.0,1683.7775584188246
2018-11-24,1.64434,819.9263555903451,826.137247453548,284.7249775059174,0.0,735.0391698966888,230.820206577766,755.8165782058189,1994.4948356865575,602.3268766503244,120.70393627548648,132.27825327495844,132.27825327495844,190.80559143089735,417.0416114726839,0.0,0.0,136.72861439171305,0.0,0.0,1636.4023582011114
2018-12-01,1.49951,748.5329785245125,767.7398837010064,133.71624991029955,128.65774702199425,1082.4766930941028,0.0,1058.2114695445769,1958.7945304273665,509.6044187177562,0.0,0.0,0.0,224.4631351881572,126.227031937707,95.43841122048627,0.0,0.0,0.0,0.0,1993.333807119704
2018-12-08,1.80793,817.7076277958414,824.3940598249537,175.99120843990184,114.58750013941554,1243.2572036825368,183.12666725872356,993.9117750331266,1910.919814644801,530.60960130048,105.6805812503314,109.1465353242102,109.14653532421022,210.5663066587901,135.30926056228682,0.0,0.0,0.0,0.0,122.5512254243435,2228.1795873682104
2018-12-15,2.18224,798.817858998412,845.5705323236115,243.3442437632688,0.0,1259.003854750768,224.51294327374225,1026.1365931733503,1726.887247881618,464.3572172094628,120.66256330033131,0.0,0.0,276.0209100566655,170.12797645298656,170.7327524166729,109.81125033893753,0.0,0.0,0.0,1756.6957413724213
2018-12-22,2.38136,1147.5943025201386,1348.5719654635732,447.1323790558189,275.14089752750783,1705.6377157033328,383.2935620488128,1239.436632514984,1804.1285162892243,824.7877102715394,140.93405338538287,299.7840460329737,299.7840460329737,374.4316311748224,381.16862208871794,290.99186258984173,0.0,282.81349141975244,0.0,163.04898787346107,2200.1345220966587
2018-12-29,3.92654,1462.914931970564,1710.1437940838618,519.9704529325786,269.2682102988786,1971.051849767033,569.3348826146707,1092.3731584890013,1954.625683596444,677.2935925559647,195.86692352446437,247.75802655325091,247.75802655325091,604.3402933426169,481.3755572399036,191.2405920497684,121.12319725213794,191.9912357862134,128.3161270470295,186.1164511474261,2062.9878201783304
2019-01-05,3.4375,1133.4305587268598,1723.836446672304,470.02801268983296,340.5560930411162,1610.0218805133106,507.3276289032399,1188.414123604286,2228.20086318556,629.9021007058305,225.28340423757348,247.1641916247501,247.1641916247501,368.0948875727205,314.9120871213085,149.20424971186787,98.84440306027076,214.1908993205981,107.75061661485113,0.0,1935.45844723883
2019-01-12,1.86366,898.490888347163,1157.9073575960697,288.4241067874536,158.48831905073456,1062.6474932857966,274.7789833505124,944.7619904918132,1877.885195066113,637.6198535436863,123.49787051825166,176.2686104171538,176.2686104171538,331.25644171934704,193.54395704834576,229.5727124924348,0.0,278.47945199104055,0.0,0.0,1838.1562503551943
2019-01-19,2.07523,1022.8231836255316,1426.7564616826471,439.8797776482277,255.4687985296925,879.6509084468629,363.1042617255675,996.7163303774596,1527.3469795151348,674.0614155227858,205.7555701531685,182.02251276783636,182.0225127678363,309.24538811080845,278.03082294881494,197.8115794598352,96.44706564826646,216.6331401029781,0.0,0.0,1829.243016943823
2019-01-26,3.40609,1179.5230336776767,1526.5417062157703,448.2433936475289,286.80858418236306,694.7969088088458,468.07437520008057,931.7360066035616,2016.7745805510983,922.3705476847992,214.6266444959787,204.0444741656181,204.0444741656181,284.3146537658176,203.6632417337015,388.59782956001743,0.0,215.73340622041627,0.0,164.05465812158295,1839.8487617976132
2019-02-02,4.42535,1869.8977280896927,2098.298193984685,622.4721391988464,418.55087578433626,626.6852985300278,683.4087632197866,767.3916003350531,1803.4875662982,1141.2143398692756,401.5490814925,275.2388237338332,275.2388237338332,450.9558719096186,355.6589841820052,424.6697196766899,134.7346284963,426.36897845714776,134.0456348521721,0.0,2261.2217627174387
2019-02-09,6.26471,2662.9653365054514,3144.167675617174,1068.2781433560378,601.0095726067043,454.8963143623265,1076.5850773255208,971.5567795685064,2071.361109247481,1817.2495885520125,459.1652665890168,438.4349235453463,438.4349235453464,422.8463846657773,430.7145571293753,678.4637435568721,256.5509679211869,564.751229991712,386.7913103871127,332.2116196834259,2304.0956577599977
2019-02-16,5.38529,2410.476782357882,2920.640863493881,865.0097336387066,553.0765497309252,482.2462260734511,881.6766571816005,949.7461128619544,1883.9968214859373,1609.4078495201557,319.1308289245572,480.736616902308,480.736616902308,447.5047016238796,509.9285621450907,570.7569451206696,177.10321492309907,498.9174947083967,359.3577458716746,272.0983354586593,2322.1025355693064
2019-02-23,3.8722,2044.5366964138595,2542.134615869689,913.75311754957,484.382011359966,491.2369908789289,896.2129969652879,1000.9717465895384,1753.8023179195902,1532.3103837922365,212.53558372084544,386.5674085183063,386.5674085183064,424.67305516988273,344.96879663729146,637.5609247092651,99.36532122591942,509.8442520250944,278.5108400877543,295.92558960275534,2207.8891132306176
2019-03-02,3.14595,1361.1442440735054,1812.773009997837,634.8011769875684,323.0794408930761,337.6850577962753,579.3230084139984,844.5033785149982,1736.4407402809863,1092.1001210535803,189.351566060083,301.056001010504,301.05600101050385,268.5394461843949,304.3333660546647,391.73326889777655,0.0,318.74178975842625,108.86813552652792,180.56907663515284,2140.6672862858195
2019-03-09,3.3888,992.3675815811226,1706.29692623887,457.38994185670606,219.80426730620928,248.6448980916997,424.1616945174709,798.66044598894,1789.365191384231,1108.7266868582622,0.0,276.56721356865177,276.5672135686517,301.38392117563484,274.2446485582024,365.5757508425599,0.0,315.7235725262474,130.3212544302801,231.16179921416528,2175.714180186282
2019-03-16,2.95803,1389.238565125305,1533.4515896890669,498.4404170038287,332.5150629693841,286.74188229605915,525.3709646070241,739.4090499032449,1377.7386485159625,950.2302559246476,231.87926214038237,114.62688047040868,114.62688047040868,269.8120571666595,195.2620027190101,400.6983167866852,0.0,315.9594308186216,248.76649736827736,136.25137660518482,2026.4953320725413
2019-03-23,2.70234,900.8758277432428,1168.3535657315006,459.8064008119614,272.5536598177318,288.7957292987975,419.0233710827887,647.0271497949568,1558.594441808279,697.0608274026209,0.0,228.8992113572761,228.8992113572761,273.7296742726816,209.14851879803663,220.14025933016265,0.0,216.35566485951315,113.68018625315328,154.22588366362316,1928.0980639150005
2019-03-30,1.76715,820.3645296388743,960.2309286803364,313.802779647445,254.66967881859685,170.64705391816804,297.08618408146003,777.8506354569386,1592.9586031636434,567.394207988706,216.88196767370783,148.44649309081314,148.4464930908131,225.59781305253492,232.09050439141697,154.5844016301543,106.67830611273688,137.48904673243922,0.0,162.56222884502378,1864.0578872771523
2019-04-06,2.14467,595.2706424636121,687.6076621740791,242.92672490631512,170.07531842723898,113.40729361767464,222.4029426608572,701.9102422240235,1614.0650755460242,451.282470428721,0.0,215.06128859944545,215.06128859944545,132.89546182728066,201.39181972381425,164.61699514263637,0.0,139.98640154878095,0.0,0.0,1644.707323425827
2019-04-13,1.39823,432.40763480235466,724.0309372587037,261.6653379549058,129.41350659559055,310.3087940354707,230.7160312701939,700.5406067874999,1162.833786698965,373.9883321518335,93.36305168073058,143.93220210446987,143.9322021044699,97.38379102337798,171.08860022270508,129.2736369080495,0.0,105.97481919168756,0.0,143.34780376136857,1617.676471326154
2019-04-20,1.30034,451.527828266714,538.8044128520322,0.0,101.58148757915951,130.807571558809,0.0,712.0517276376877,1167.2566917297447,329.328808322522,0.0,0.0,0.0,171.786984997745,181.5389673842124,0.0,0.0,113.17545197628112,0.0,0.0,1512.5313671983388
2019-04-27,1.38043,621.963137772519,685.7977309970457,220.45034698781149,0.0,151.43923008849694,181.9352295690354,702.6220576034227,1360.2741231773623,152.37363418163162,0.0,0.0,0.0,199.10520589659072,98.34380140998208,0.0,0.0,0.0,0.0,0.0,1603.109515615964
2019-05-04,1.00043,272.3980947313213,402.7112378547023,124.3561627544771,0.0,142.4772432059789,0.0,626.0545475124537,1344.316705060082,297.8481764670641,0.0,0.0,0.0,132.36320000418314,239.59662750058084,0.0,0.0,0.0,0.0,0.0,1727.6616746115037
2019-05-11,0.876653,282.9100416593461,366.7912840800665,149.36614787905583,0.0,113.18961093342924,0.0,543.845222978878,1209.2023853848875,166.47347591468883,123.67706552014256,0.0,0.0,0.0,170.33040502435668,0.0,0.0,0.0,0.0,0.0,1457.5351798171268
2019-05-18,1.12432,248.0575732772398,370.42359209444754,0.0,0.0,0.0,0.0,689.4698139537093,1150.1562337036985,0.0,0.0,0.0,0.0,109.62239495455783,173.56558081450058,0.0,0.0,0.0,0.0,0.0,1564.6525867855344
2019-05-25,0.615764,246.0848917153499,306.4054457107506,111.76360278766089,105.76261148389032,0.0,131.794134925102,773.8725109554179,1021.4790776580852,134.49963810693637,0.0,0.0,0.0,244.87247330151436,101.55868006201312,0.0,0.0,0.0,0.0,0.0,1517.858454879853
2019-06-01,1.01135,140.1777127792866,136.5538093905662,0.0,0.0,102.92401559933916,0.0,706.5811394192597,988.624334281347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.308592713115
2019-06-08,0.656325,246.49953619298705,243.10440009920757,0.0,0.0,0.0,0.0,538.9900174518965,1100.929509069714,119.28035364730869,0.0,0.0,0.0,110.15483381948196,155.34493269884246,0.0,0.0,0.0,0.0,0.0,1394.2406451673355
2019-06-15,0.600912,166.44638026243237,240.6619550692626,0.0,0.0,172.27045967781464,0.0,489.6018121750655,1116.3177899611765,0.0,0.0,0.0,0.0,108.09753592864296,122.77620125523212,0.0,0.0,0.0,0.0,0.0,1318.789418438174
2019-06-22,0.286596,162.77322685460186,0.0,0.0,0.0,161.65292281897698,0.0,554.3759940857357,1163.5651904810015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.7732806630904
2019-06-29,0.236052,0.0,170.6291213608025,0.0,0.0,184.11007561099805,0.0,442.6078567992224,948.4002804939968,122.2647447378896,0.0,0.0,0.0,0.0,171.27850138528018,0.0,0.0,0.0,0.0,0.0,1228.4683813786908
2019-07-06,0.35016,324.5478569577684,192.43783997499077,0.0,0.0,0.0,0.0,442.56714966763377,1042.9309396852325,0.0,0.0,0.0,0.0,105.99845315936324,175.3317047296808,0.0,0.0,0.0,0.0,0.0,1049.5976639725668
2019-07-13,0.492126,204.46163906437425,131.93024466999017,0.0,0.0,0.0,0.0,174.5890118039892,898.387098375987,201.5495066013569,0.0,0.0,0.0,0.0,130.54453313612268,0.0,0.0,0.0,0.0,0.0,1173.2525187064714
2019-07-20,0.408664,209.00196175253,168.90307410644996,0.0,0.0,0.0,0.0,480.3732905529243,1049.2558346886833,95.13318864441094,0.0,0.0,0.0,111.96841361136566,148.33081335453818,0.0,0.0,162.87202522572753,97.42448747705448,0.0,1159.6621591994497
2019-07-27,0.516956,195.3720992757564,121.92595417197111,0.0,0.0,112.62280646585717,0.0,311.4892748635358,904.5573937089785,0.0,0.0,0.0,0.0,0.0,203.9052825677608,0.0,0.0,0.0,0.0,0.0,857.8451465018915
2019-08-03,0.652442,151.2895927407967,152.54658262413454,130.9304619863941,0.0,0.0,0.0,435.5860038582531,1033.069696993267,0.0,0.0,0.0,0.0,112.10103917280324,149.2468583554111,0.0,0.0,0.0,0.0,0.0,960.9066293654478
2019-08-10,0.791602,232.43808448597284,225.31479533994045,0.0,102.34499983145884,0.0,0.0,367.221049410406,948.6618516417734,0.0,0.0,0.0,0.0,0.0,94.74761029035122,0.0,0.0,0.0,0.0,0.0,933.095694491233
2019-08-17,0.67712,160.07620930216336,318.93655478618183,0.0,107.27950670423044,0.0,0.0,372.7175004188021,871.1808987313306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.9983382920898
2019-08-24,0.524599,214.39068734656428,306.47540806773424,0.0,0.0,138.3252199384331,123.71864177774056,534.0560465960242,1070.412155780229,140.685037896467,0.0,0.0,0.0,137.8295614727807,120.6056933996422,0.0,0.0,0.0,0.0,0.0,1597.1813524396205
2019-08-31,0.666761,299.25855459597057,374.2114755150209,154.94000160469156,0.0,250.99663749215733,130.4394331710493,480.45670816501047,1169.251642183896,289.1602186858651,0.0,0.0,0.0,179.7551715443096,110.00108045240052,0.0,0.0,0.0,0.0,112.1069506557963,1609.5917186197732
2019-09-07,1.09616,278.6195455122818,324.66559854567964,0.0,0.0,277.50001413034107,0.0,459.89575313234064,1305.6274491686509,290.62504763288086,0.0,98.40706219658256,98.40706219658256,145.35460137172754,98.45559995309216,0.0,0.0,0.0,0.0,0.0,1115.3431189055948
2019-09-14,0.681881,312.77934159398666,604.8407158909545,159.53062579261368,0.0,180.05396107508506,112.83306521260651,717.7022122020022,1366.9504457394532,301.19221607448884,88.54001767124076,0.0,0.0,149.19158963214178,108.05148911588364,0.0,121.32216821826024,0.0,0.0,0.0,1493.4189593435176
2019-09-21,0.73014,388.78636689511166,597.1887564516334,118.04342148570758,0.0,237.6627255188702,127.5942735279153,604.1232938569104,1312.492063594779,513.2723608163562,0.0,0.0,0.0,115.22813940974798,0.0,0.0,0.0,0.0,0.0,0.0,1648.988135331538
2019-09-28,0.97012,476.3969935300634,840.6576109617537,158.89903808654938,109.28104892916144,264.2268116885856,132.9353219077936,659.102672262333,1429.661089161861,591.9375781226321,143.56825570300848,0.0,0.0,158.15711705641624,166.26823456426936,0.0,0.0,0.0,0.0,0.0,1311.2730155218546
2019-10-05,1.59221,510.0650178024849,917.2187695626588,255.06172757269448,0.0,305.28224960689545,236.765605837128,534.755786997493,1286.4988293230515,640.6254907786713,91.96568704598138,0.0,0.0,212.4881790072213,214.3370656522525,0.0,0.0,0.0,98.77446733115109,0.0,1231.6458022647098
2019-10-12,1.62558,513.3101967570941,1039.692272684982,186.50227275163985,0.0,303.92881039227933,176.30731141951213,606.535264844989,1528.984372179562,728.9566547265887,97.87558401644344,0.0,0.0,118.66844994874452,129.00710908524206,0.0,0.0,0.0,0.0,0.0,1211.620403321229
2019-10-19,1.69618,693.5024614745555,1022.5738490600372,290.0981182088041,143.0498546866865,312.5647461077785,240.67648183874115,528.7493635767399,1554.3685585635435,745.7291189349966,92.77796534927631,0.0,0.0,183.42574801213183,168.56864743646668,0.0,0.0,0.0,0.0,0.0,1396.6869435805584
2019-10-26,1.87105,681.3285215312103,1009.622664598385,111.71774563464024,156.36333814777112,315.78958359177915,155.70091210841431,579.4276806415442,1587.2662563374224,777.4250622173978,123.29723386132616,0.0,0.0,303.5221766227088,122.85980389715442,0.0,99.33780408922908,0.0,0.0,0.0,1588.1901635713696
2019-11-02,2.14267,593.3718745000212,1116.289881283851,203.6399233051825,96.30297927368416,324.4030967254671,198.47062229167645,713.6518733552352,1732.5812794181109,652.5530033459753,170.42372382195347,0.0,0.0,245.2143807709872,157.77013935250528,0.0,0.0,103.40066283076033,93.62634559241312,0.0,1420.7346357572776
2019-11-09,2.60294,777.540024067088,1116.7784914613603,242.42031637412896,200.91636360269447,572.9063957446702,246.07245301352256,973.7603061504904,1689.357065486972,650.4359148752276,0.0,115.66135487086864,115.66135487086864,299.60141667429093,190.58768787035987,0.0,0.0,0.0,0.0,156.49136846217573,1877.3393580428367
2019-11-16,2.96013,680.3221146552206,924.8367305342884,238.7183580547363,146.15488837682616,841.6559418309309,235.4054521099388,956.485260090203,2068.8537926531244,653.1051907229946,0.0,147.10434814794172,147.1043481479417,356.1304200900043,283.3261375844679,121.8161864006955,0.0,0.0,0.0,0.0,1699.3275564451535
2019-11-23,3.82892,1057.7642193115944,1396.3951464762065,422.2176328758092,170.5119181409916,1087.9712910000171,472.6077314850606,1215.7575124632783,1992.967242435416,807.6503687477817,127.52713885564737,0.0,0.0,378.84277765319626,181.5625432564472,167.64734279719582,0.0,89.35166748892229,0.0,197.19159560556437,1957.11045840152
2019-11-30,5.24653,1020.6364575931194,1293.7773081020252,409.83268955772746,274.41002590134923,1337.6341906699936,349.26741929329194,1107.4481513619455,1882.4058717109451,709.2254397063284,189.10973825424065,215.56791692024387,215.56791692024396,376.236589588575,335.98419501142524,130.00527519039204,131.72033447427245,0.0,0.0,239.6545525154299,1653.996545566908
2019-12-07,5.53605,1225.2515325747302,1562.3984843071114,397.9634783827028,318.2652362148978,1306.6601958501171,356.8004006772958,920.9912250048498,1853.0053308797164,904.0713164395744,215.40374699399973,194.06044463958816,194.0604446395881,386.35948922847336,254.9649783555892,192.589174689514,115.95699413874962,171.76953099782503,92.1438641538892,271.05860761519034,2000.6419448942784
2019-12-14,6.97474,1453.0533155303876,1907.2426839974376,489.6762304195556,252.1014570020085,1614.4096582976963,525.1267581841134,1057.8245425759596,1947.0119154109395,1086.1216806137008,223.8186315254024,257.857094797493,257.857094797493,386.1077690019717,365.9625306325417,320.8552266610426,0.0,196.44881482424785,166.83289908745678,528.7429270547623,1927.5663784454969
2019-12-21,10.1336,2373.8151095365906,2864.942065127048,1117.0975877469102,555.4720294190951,1449.505991242538,1100.1349048561729,1069.5282764953229,2090.333351217897,1559.5258494935872,404.0333535663417,622.7749085850136,622.7749085850136,540.8066594096288,673.5710150565658,636.843658679687,179.62206864742427,341.5364483624952,290.99248993154475,910.4183821042552,2424.047607299839
2019-12-28,14.7676,3055.1072482118034,4329.283088846412,1711.9038752815934,756.7032818187031,1938.4909963656112,1686.679162806264,1448.2963087631808,3250.815370514332,2365.076099119472,555.4943936370792,814.7953954557959,814.7953954557959,640.7932597180816,801.0282187863112,884.6068718310756,260.76101244186907,430.0997838537414,489.64404501929744,1350.9082435495582,2351.2527514529443
2020-01-04,11.2183,2114.2394540206747,2952.003357188186,985.6783975495464,527.7514870494834,1956.343997541292,987.4570236545612,1454.549332341266,2624.427290659368,1513.9527817960827,318.72187836740073,410.19522434603306,410.195224346033,598.1879481694685,464.3611200190081,522.961896501199,173.09760835108094,321.88471894272027,244.51179263587747,788.6365380012445,2045.6462833206276
2020-01-11,8.42865,1939.0477294641528,2828.6849075363334,772.0085600652901,416.4452359638065,1430.6573364850187,643.9658179834857,1104.5353728594237,2092.8679269015006,1405.5061128242037,279.4138225647208,357.13108769390294,357.13108769390294,405.2037770266756,439.750434930771,413.9566601582123,97.43612536146276,276.60167697725376,154.26742536252158,544.0816060102851,1624.6720020016812
2020-01-18,8.59278,1990.8116254860004,2842.230906467804,807.379615263192,511.6563832761812,1061.5543230445796,786.2157066937776,982.8342886412184,2197.845566282322,1561.5386371515158,325.2784715188727,356.1045646294233,356.1045646294233,366.0861047494318,499.1571412838713,486.71943532376986,172.50770491857276,318.58859766167376,262.67490260267715,856.5231825421752,1663.9804780271286
2020-01-25,8.58165,1813.4708359695785,2704.255144994446,827.6674312898524,249.7578853345217,1165.374880037402,775.4781210030353,834.4651805140546,2058.744621861016,1663.3503808004575,229.64832644899383,308.7625959757003,308.76259597570026,404.746326116882,367.17434683752776,599.6125919915848,167.6361299043724,432.8274856883774,179.3980854581209,669.6550215168107,1898.2476937980816
2020-02-01,9.9699,2650.5191436737714,4151.704434849622,1248.925533295886,616.0170577554701,906.396649903791,1178.8679007720316,1089.0202414625462,2175.088788974144,2266.8596306163386,465.0104326555677,448.1911795000786,448.1911795000785,454.6408328338197,503.26139379396113,819.5685757642383,236.7650614462188,534.9822880655345,281.6351375092143,1080.351527914709,2403.144631814736
2020-02-08,9.3169,2740.9893569881256,3747.053183786141,1212.189232004904,805.4472073543844,658.5942873456977,1225.7603244583745,1057.2822848013136,2102.204377737083,1936.1278812231271,369.6545924793316,506.06753996363017,506.06753996363017,509.84445347067407,501.35123064482224,811.7822566786043,253.9888766760363,495.575070415406,307.7525187871085,1119.3765965982504,2228.272124584475
2020-02-15,7.10717,1899.3372289000883,3119.8354044146654,862.7982912304171,483.7289235985381,476.2562389470844,794.1267934715256,1022.1093718596404,1875.702903035579,1502.623921884334,206.73445351283988,322.01492417184494,322.01492417184494,386.702872135558,495.31744759309385,590.5417420082803,208.43846673493155,412.4548767068104,152.20092299795465,806.7716158112685,2156.6950237876003
2020-02-22,6.25932,1321.9236596069063,2499.5889866998964,748.1657459067153,355.4982035399449,384.6263184801175,726.5769221093841,974.6076999519504,1913.55369009218,1516.756329720926,141.84894479339317,415.4319504645284,415.4319504645285,444.2758270863803,443.47657474955497,318.84028771785114,102.8160756465961,211.74572781373115,168.0272270808234,522.3159285548028,2037.9746409314696
2020-02-29,5.53518,1712.326858691135,4340.104836918448,611.5965264500583,470.1790040076271,356.6909259716999,704.1483903536662,819.9661739741229,2198.3800809722543,1671.780041705049,346.5429547551863,254.7516233868016,254.75162338680155,313.65648896568086,373.26445698109177,444.2637805569306,86.31503572153389,345.34444845024893,219.76714022483452,693.5479669154928,2115.7422499812374
2020-03-07,5.91921,2013.4725563641623,4884.151389442018,774.1327795093431,633.743591494528,271.06473088651666,758.3208668398136,956.1048076779238,2002.7210429317963,2093.303133782769,420.7322617018218,364.8237189503293,364.8237189503292,464.16316716154864,359.026438946038,531.9474510247641,254.7670145902252,285.91273897137296,216.6979280619104,596.7927407134947,1990.0282800732105
2020-03-14,7.0828,2739.81682672514,9198.04209456586,900.4401874079788,1000.4646693459324,422.32042207325,939.7460215861096,1115.994453145758,2874.277944048095,2844.929262541145,614.4688725490556,283.1611452190393,283.1611452190393,648.200669370836,558.23825703042,599.651777530763,350.912548881104,449.9484249556275,210.3731345560279,637.2547006448434,2391.561572791996
2020-03-21,7.46192,2204.059292340318,7126.452544741719,863.4413374240492,698.9020906504885,328.61716650797786,843.8985565168391,1192.0939910875647,3444.9695726310697,2088.6956585792245,441.7356480760117,244.7492294037303,244.7492294037304,487.3746810266197,486.9799702168198,257.3359249573967,249.13145049917705,115.77857007348167,199.5336521832343,374.88910074488274,2271.9117042049734
2020-03-28,6.10133,1041.3316674178736,5167.616757198312,642.9647516572435,334.2607120746248,394.00875346488857,638.2181938937254,996.6180201189608,2692.305609215466,1266.3966427354662,316.0816631984844,139.58506578800194,139.58506578800194,344.30286298049714,369.3775467216111,94.4332408222585,159.70336475405483,0.0,189.35301719420875,190.14882300143788,1547.7107837069648
2020-04-04,3.95621,645.7662574722048,4607.74013498146,400.6849784673881,256.9017987774305,172.65101988959955,464.02984899071294,765.9934791529258,2507.8201375883527,1145.0689872283322,189.0399032755104,93.31356821495216,93.31356821495218,138.09106072222164,93.02713728444084,108.71877528804708,132.4022745731313,0.0,0.0,97.22766620384994,1202.647611664021
2020-04-11,2.75594,423.60280150455935,3384.256940214202,250.3629334819688,212.72836974349028,94.6412305934644,210.2288710823959,480.84787687059134,1882.082472367808,650.0166108501278,89.42574725969068,0.0,0.0,88.9827874673742,172.6669670183363,0.0,88.67197866286658,0.0,0.0,78.8637952519423,1020.9586099612064
2020-04-18,1.89817,275.8313895800266,2266.6610935528897,220.71474130446657,106.11584515390436,147.99543652614352,175.83511646550386,368.672165955037,1168.4667669880714,424.9808317180606,0.0,0.0,0.0,120.2298729943313,125.86178415032184,86.75740199897426,0.0,0.0,0.0,0.0,825.3408189575821
2020-04-25,1.76292,227.4120796931389,2248.878664809252,124.56559455634886,0.0,108.0285063119792,195.59989492062329,398.270173168239,1192.0003332109388,525.321178392893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.3829672404694
2020-05-02,1.35672,230.5391047982618,2264.0884000373603,191.66325853732508,0.0,0.0,169.77833346525773,284.6002932412805,901.3998516367049,503.03017463804326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0567686759035
2020-05-09,1.17962,208.2446891942234,1528.62585980236,159.31481815242995,83.51692056589006,80.98986080665163,182.74463716699145,328.8740440316132,943.5974027254558,404.280273249007,0.0,0.0,0.0,0.0,101.9867214267727,0.0,0.0,0.0,0.0,0.0,670.7499058763068
2020-05-16,1.22752,155.8216074549399,1494.3901425211136,149.41750981233864,0.0,0.0,92.61648208506342,280.2151594513353,745.276683611279,361.7205298308772,0.0,0.0,0.0,0.0,134.16889899603223,0.0,0.0,0.0,0.0,0.0,764.5190966927145
2020-05-23,1.0639,176.18818214202906,1249.380163839643,85.58618778110154,0.0,0.0,95.20708756818117,227.18713067882837,696.8684030504846,272.51716074136834,0.0,0.0,0.0,0.0,113.16935095266946,0.0,0.0,0.0,0.0,0.0,742.5341652833682
2020-05-30,0.983607,201.0712349124412,1180.6690144240388,129.21897632730784,0.0,0.0,157.47714689288827,151.86198915177138,642.5849627388529,149.80338463184964,0.0,0.0,0.0,79.12008631764297,0.0,0.0,0.0,0.0,0.0,0.0,521.685720206252
