date,Missouri,rsv,cold,the flu,flu cold,stomach flu,pneumonia,a influenza,influenza a,flu symptoms,sinus,how long flu,flu how long,flu a,bronchitis,influenza symptoms,symptoms of flu,influenza a symptoms,the flu symptoms,how long does flu last,contagious flu
2011-02-05,5.05806,708.9384862311027,8111.936234063821,481.03927846670734,0.0,470.4092101216733,1187.215951997956,0.0,0.0,475.1966089841737,1399.5720704092698,0.0,0.0,282.3032996817534,340.3141074042118,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-12,4.89771,995.5367156295137,7795.953650486953,441.2394342117824,0.0,278.1961375234435,1223.8842125713638,276.34931744887206,276.349317448872,406.5612370743772,1397.0210233019552,0.0,0.0,383.0473661040908,554.8075866441935,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-19,6.10616,1006.2246986873756,6424.955887286272,412.506232846794,0.0,315.6005057880963,1262.6060615573422,0.0,0.0,507.144448816964,1573.6816305681848,0.0,0.0,0.0,613.2171340120711,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-26,5.4344,1363.332522873791,6137.496886866999,617.131848077792,309.14208419567586,475.4113087410775,1078.39729739899,0.0,0.0,438.4638218796992,1031.48538467865,0.0,0.0,0.0,282.8044882660409,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-05,3.89713,1192.0186073958369,6366.694657838552,352.1115316388018,0.0,517.8111437280912,1150.6713421442512,0.0,0.0,594.9961169973238,1466.8393688999145,0.0,0.0,0.0,458.9786767226869,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-12,4.21369,926.1733400468536,6849.670609021396,494.5739169509427,0.0,408.385604899462,1127.8247737550168,331.43256552297515,331.4325655229751,268.0910148239681,1982.0595419486672,0.0,0.0,0.0,495.9209933808286,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-19,2.54097,896.9867674261762,6156.396327256486,307.39119557930155,0.0,271.227577279745,1069.5211589418832,0.0,0.0,0.0,2025.7576384409103,0.0,346.93833402881484,0.0,539.0146134316894,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-26,2.44453,289.0567805245291,6392.095653193036,356.1598703511903,0.0,0.0,976.254397396846,0.0,0.0,0.0,1441.2520869738175,0.0,0.0,0.0,478.90158660191753,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-02,1.99634,299.9712231039304,6742.731967772834,0.0,0.0,0.0,592.1773946593573,0.0,0.0,0.0,1102.2769938301403,0.0,0.0,0.0,805.0043488916301,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-09,1.61195,351.906405744632,5692.485911705309,297.6968032062923,0.0,0.0,1353.094110742373,0.0,0.0,0.0,1255.2094035363125,0.0,0.0,0.0,0.0,0.0,264.31708015633063,0.0,0.0,0.0,0.0
2011-04-16,1.33698,279.4915637358119,6466.976474478102,0.0,260.153750676011,0.0,1039.4535101960498,0.0,0.0,393.32701834855067,1537.1052222028095,0.0,0.0,0.0,387.44002544543054,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-23,0.99348,337.0658953346963,6296.637116483648,281.15361507385524,0.0,0.0,649.93381627404,0.0,0.0,258.35191277675904,1281.0683444961085,0.0,0.0,0.0,446.0993102075283,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-30,0.711214,361.99129061999946,5691.994615206387,383.2122811706947,0.0,0.0,722.9482915696522,0.0,0.0,0.0,818.1865992058495,0.0,0.0,0.0,381.7331121131211,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-07,0.603942,0.0,5922.313919916265,0.0,0.0,0.0,959.808349557923,0.0,0.0,0.0,1296.760825432199,0.0,0.0,0.0,456.51332706109895,0.0,0.0,0.0,0.0,0.0,386.86983858276136
2011-05-14,0.901051,0.0,6652.458797718932,0.0,0.0,0.0,668.1002328243626,0.0,0.0,0.0,1297.9014353293933,0.0,0.0,0.0,441.4134652378925,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-21,0.717913,0.0,5378.623200095987,0.0,0.0,0.0,668.5232367691407,0.0,0.0,0.0,1436.3923027476085,0.0,0.0,0.0,372.6650862990612,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-28,0.804039,0.0,5461.8235671373295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.7093767029053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.0808407,0.0,5256.706944111296,0.0,0.0,0.0,729.4772548839193,0.0,0.0,425.10060628779695,950.9332621492345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,0.103448,0.0,5289.418722924875,0.0,0.0,0.0,493.5703539672695,0.0,0.0,0.0,920.9330040511086,0.0,0.0,0.0,309.05617786065966,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-18,0.03885,0.0,5122.259963925022,0.0,0.0,0.0,621.977942665765,0.0,0.0,0.0,1059.2309573524706,0.0,0.0,0.0,399.2382465579082,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-25,0.315831,0.0,4920.327609307418,0.0,0.0,0.0,729.8130302817038,0.0,0.0,0.0,701.9785933867116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-02,0.109131,0.0,5591.998270350758,0.0,0.0,0.0,592.6349136568726,0.0,0.0,0.0,1475.0578719654868,0.0,0.0,0.0,277.5641622384641,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-09,0.162668,0.0,5433.191891091355,0.0,0.0,0.0,551.2639140250624,0.0,0.0,0.0,895.9880841466241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,0.109569,0.0,5447.466005641682,0.0,0.0,0.0,527.2994641489283,0.0,0.0,0.0,889.9051256799584,0.0,0.0,0.0,475.5052324447738,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-23,0.0745156,0.0,5693.480871364042,0.0,0.0,0.0,918.9798655080784,0.0,0.0,0.0,569.8780641112161,0.0,0.0,348.74984970816945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-30,0.0380807,0.0,5051.268368536562,0.0,0.0,0.0,447.1309154357873,0.0,0.0,0.0,602.0173641216456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.122599,0.0,5157.416221645859,0.0,0.0,396.0474854466465,444.9850379122767,0.0,0.0,0.0,1008.4338206865916,0.0,0.0,0.0,317.16662691669217,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-13,0.0385802,0.0,5009.092589240894,0.0,0.0,0.0,454.48555449691,0.0,0.0,0.0,1161.6408289362505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.0346861,0.0,5763.747242814424,0.0,366.2314565992611,281.50318440913907,325.84064313137736,0.0,0.0,0.0,644.0483468476485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.0318167,265.8379777800846,4938.587133645085,0.0,0.0,0.0,702.7861102753897,0.0,0.0,392.34931610867056,812.7655464109115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.141603,0.0,5264.362006223889,0.0,0.0,0.0,305.7028216447199,0.0,0.0,0.0,1062.622204308412,0.0,0.0,0.0,245.87182671181975,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-10,0.247219,0.0,5460.042024868133,0.0,0.0,0.0,782.4252690902618,0.0,0.0,0.0,1562.48170257755,0.0,308.6450550784204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.254813,0.0,6236.751166319148,315.9092841758922,0.0,0.0,909.726208140204,0.0,0.0,0.0,1241.3845690013072,0.0,0.0,0.0,0.0,0.0,284.5698302263893,0.0,0.0,0.0,0.0
2011-09-24,0.270433,291.96533136642125,6294.355417244768,0.0,0.0,0.0,1149.2379218667209,0.0,0.0,0.0,1325.6856974345262,0.0,0.0,0.0,520.0771582962171,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.161421,0.0,6288.903872761569,343.0312370642316,0.0,0.0,895.705267557549,0.0,0.0,0.0,1174.7627753058407,0.0,0.0,246.61493451038345,961.1185271844606,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-08,0.900155,0.0,6185.701203747984,324.8994058568168,0.0,0.0,951.5077281293052,0.0,0.0,264.39101327444604,1155.565945956448,0.0,0.0,329.44267064671203,426.00489368882745,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-15,0.831085,392.7103963092717,5760.485348767663,398.6885133443018,0.0,0.0,1042.367195053007,0.0,0.0,254.46806372158855,1019.5174706396598,0.0,0.0,0.0,456.5722392137749,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-22,0.718889,0.0,6661.931815387838,421.2353967521355,0.0,0.0,1074.26443649784,0.0,0.0,0.0,1028.4435232356425,250.3933633318468,0.0,250.6657395776191,240.594922458764,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-29,0.690193,0.0,5365.566613300491,422.8737625115135,0.0,0.0,1064.957800330266,0.0,0.0,406.57910891014745,1009.2140742941184,0.0,0.0,407.1063228192518,470.6153030946586,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-05,0.944003,0.0,6216.696480789091,424.7720147573958,0.0,0.0,906.8139323171902,0.0,0.0,363.080291811636,1345.9844810575469,0.0,0.0,266.40112259920375,717.120929799828,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-12,0.678149,0.0,6517.399258359073,417.1900103049407,0.0,0.0,1180.2633903079527,0.0,0.0,549.0567851214109,979.6999853112828,0.0,0.0,0.0,515.4291902303028,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-19,1.08447,0.0,6591.434839705745,0.0,0.0,0.0,917.0242642240132,0.0,0.0,451.8501792199916,1229.8383496144163,0.0,0.0,0.0,816.974664989485,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-26,1.18463,0.0,6724.763708285616,383.5403573556873,0.0,349.29924272191283,1095.0010564045797,0.0,0.0,417.8953336128104,1144.2329182756828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-03,1.02662,0.0,7624.584898464798,451.6780875858706,0.0,309.5341346708039,1276.571190702383,0.0,0.0,642.3778610168143,1747.6107032741097,0.0,0.0,235.28060547324,659.7333584366446,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-10,0.885827,0.0,8394.520535693775,418.9288290102406,279.5337715928394,522.2750846299965,853.9974589774704,0.0,0.0,300.3461118781952,1039.561928699877,0.0,0.0,0.0,445.1563672596428,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-17,1.33616,369.3945044882653,7497.56911422568,525.7798018122594,0.0,545.7041853362645,750.8756153922774,0.0,0.0,406.4512271302499,1371.5771103528791,0.0,0.0,0.0,569.7817322633805,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-24,1.27138,302.2195400062295,7889.863462399909,0.0,0.0,639.7761713393201,876.4753207836064,0.0,0.0,534.1488570176103,1176.481855472896,0.0,0.0,323.7033256894088,472.3606793617936,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-31,1.94731,387.752096154278,7061.428050600743,778.1728987966777,311.1017633396216,787.4380189516241,1264.3587745306957,0.0,0.0,382.5471713118875,1747.3989391449363,0.0,0.0,362.6640644904562,581.1676422566992,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07,1.82245,0.0,8195.176219051398,647.2473246631231,0.0,542.6284604889594,1419.6562567378994,0.0,0.0,237.3649049556641,1838.245132107055,247.1584724759051,0.0,0.0,468.4900280794053,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-14,1.74426,468.55032052741245,8046.350400603798,461.46576473538806,462.7298644604299,344.2155793732919,1365.6187506101105,0.0,0.0,0.0,1502.4175108083025,0.0,292.9812555946544,0.0,397.81919625105087,0.0,251.9727439068685,0.0,0.0,0.0,0.0
2012-01-21,1.62369,715.2122398665327,7398.305920984849,205.5930959668069,0.0,388.0275619034945,941.2487776857416,0.0,0.0,0.0,1437.4716374863488,0.0,0.0,0.0,418.56463673952567,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28,2.24756,676.3041097428223,6729.149659495284,404.43751211745285,0.0,497.2467505121778,1173.653139702099,0.0,0.0,515.5398085537041,1797.603105039578,0.0,0.0,0.0,366.9517878570828,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-04,3.48837,699.3725727470814,6733.314483766294,662.0736098018883,0.0,390.1582731552882,1031.5432683766085,0.0,0.0,508.9700218607821,1726.7149377263142,256.1678729718266,232.65206197058131,195.99866128620312,648.9167890549111,344.5923219296919,301.7233017013834,0.0,0.0,0.0,0.0
2012-02-11,3.79789,722.0735647742343,7309.260824067957,414.69477764586605,0.0,490.6906116561596,908.1098246673456,263.4861008223912,263.4861008223912,720.2237454363508,1784.6247250128015,0.0,0.0,278.04805675977417,677.8223088997948,0.0,243.37891413235116,0.0,0.0,0.0,0.0
2012-02-18,4.36207,708.0879773566894,7341.72189601951,414.1433600390016,337.4602561740611,375.5898750132188,1126.723383945072,257.28758293478853,257.2875829347886,445.5254646514363,1665.6801749505012,0.0,0.0,240.60149380203396,677.2400210645362,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-25,4.11684,1128.8457269343603,6980.513464076205,483.478992825656,206.42436669390065,351.3549982418414,1131.1163988086912,310.6193316965409,310.6193316965409,711.5488062005679,1978.4068014731424,319.0742724485788,220.51199517140785,275.6771912723125,950.6102983176186,0.0,0.0,0.0,0.0,383.950639191359,0.0
2012-03-03,4.39352,924.1509572893116,7104.838691354757,648.5949200645159,254.36781569966303,0.0,1115.1146710455084,450.9479915214185,450.9479915214184,444.5793572908126,1683.940593657786,0.0,0.0,366.98029879705183,736.9785833913143,299.65628361162567,0.0,0.0,0.0,0.0,0.0
2012-03-10,3.97808,1014.2984753772906,7440.150349440174,718.2229608427148,218.4015940952289,361.8534337216808,1238.9524734376366,696.379779463084,696.3797794630842,661.5374179552297,1730.632726513172,250.56186386366076,299.3965092124509,238.4586071888167,901.3786748742452,294.7129931613131,0.0,337.7910035145388,0.0,0.0,0.0
2012-03-17,3.36105,975.841581571098,6417.748859648764,525.6790880242364,320.9156445045459,190.85998280942133,1276.941071270233,0.0,0.0,429.34320493662,1189.3610029065885,586.8360580247421,0.0,0.0,778.1342519132363,207.71245183521023,0.0,0.0,339.03496246122273,0.0,0.0
2012-03-24,1.97747,484.3074687926498,5982.663761914687,384.4204790253237,0.0,0.0,915.7203557624688,0.0,0.0,346.215503112672,1388.5047757564853,0.0,0.0,222.7526510294962,309.0215925553029,201.7264123401374,0.0,0.0,0.0,0.0,0.0
2012-03-31,1.19574,589.4809096384835,5489.847924614081,358.86218756095366,0.0,0.0,786.3518504398829,0.0,0.0,198.3563418634228,1390.5636897872855,0.0,0.0,0.0,317.1846601762576,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,0.798828,588.934946820536,5691.909054945248,0.0,0.0,0.0,713.4450513505689,0.0,0.0,425.7708618765752,1278.055743925644,0.0,0.0,300.700749364493,450.0632675306633,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14,0.838245,513.8096696407737,6108.783888843591,353.2508790880816,0.0,237.9157128917101,639.6186394401375,0.0,0.0,255.35917610952524,1387.9914166663664,0.0,0.0,0.0,296.9777623682121,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-21,0.650325,182.9391086148804,6481.114819497502,277.73168774331265,0.0,284.5860218567906,843.5416501918884,0.0,0.0,0.0,1305.6065654316096,0.0,0.0,205.30403702915817,590.9734915167927,0.0,265.847475005537,0.0,0.0,0.0,0.0
2012-04-28,0.723914,184.6595183450113,6241.443813218169,0.0,0.0,0.0,943.6210854057832,0.0,0.0,0.0,1337.0165683932148,0.0,0.0,0.0,510.7425502260664,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,0.682325,296.7894007176006,5850.135758156859,182.786604485628,0.0,0.0,754.1859297517803,0.0,0.0,0.0,887.6461625352724,0.0,0.0,0.0,261.0984570305412,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,0.222816,0.0,6359.377319149303,229.21256797776695,0.0,196.295499627662,832.5750135758378,0.0,0.0,0.0,1098.0701073756345,0.0,0.0,0.0,195.34892151935068,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,0.184049,290.0430006412639,6441.049769194026,212.1604613841843,0.0,363.0746345985016,697.1758425265649,0.0,0.0,0.0,1045.6709426999755,0.0,0.0,0.0,413.7112230726305,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-26,0.124224,0.0,5984.418083398477,0.0,0.0,249.90981642740968,572.2159885366026,0.0,0.0,0.0,816.0594908246136,0.0,0.0,0.0,394.8037421958217,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,0.25878,0.0,5256.209581638489,0.0,0.0,0.0,532.0157331125467,0.0,0.0,0.0,822.4033745529692,0.0,0.0,0.0,236.1610802978336,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-09,0.0947867,214.0464748694304,5484.394710542056,0.0,0.0,0.0,887.9440858995216,0.0,0.0,0.0,888.4208930837669,0.0,0.0,0.0,347.112538802475,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,0.0,213.3153426466436,5547.794224277809,248.64742593126783,0.0,0.0,560.1117306705805,0.0,0.0,0.0,1132.3642510737184,0.0,0.0,0.0,329.1875587697972,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,0.0,0.0,5600.749352645335,226.9958698102384,0.0,0.0,675.268085600506,0.0,0.0,0.0,1164.8372515841863,0.0,0.0,0.0,451.0848585029773,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,0.0614817,184.21983793311077,6011.583150528585,0.0,0.0,0.0,819.9020516703569,0.0,0.0,0.0,755.475265015238,0.0,0.0,0.0,352.269036969034,0.0,0.0,0.0,0.0,172.95232249545825,0.0
2012-07-07,0.0,0.0,5726.888453302251,0.0,0.0,0.0,574.9361997834644,0.0,0.0,0.0,982.8839405662424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,0.234035,0.0,5721.504822145315,0.0,0.0,0.0,703.6133765590623,219.4671183117081,219.46711831170813,0.0,984.1206873030316,0.0,0.0,0.0,255.00640786576875,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,0.193361,0.0,6305.734813598946,0.0,0.0,0.0,697.5443974164431,0.0,0.0,0.0,1040.3375665107096,0.0,0.0,255.5489335226657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-28,0.0644538,0.0,6524.086651340608,0.0,0.0,271.3012300649821,414.4249971551968,0.0,0.0,0.0,882.7181301967427,0.0,0.0,0.0,344.6386132831659,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-04,0.0325521,0.0,5140.696240441599,0.0,0.0,0.0,598.0002530671221,0.0,0.0,0.0,1086.6212908741782,0.0,0.0,223.3604709518952,299.1631800582425,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,0.0629525,0.0,5308.174618627649,0.0,0.0,0.0,481.5333620307462,0.0,0.0,0.0,936.9666289745072,0.0,0.0,191.90933315469903,268.8522538053659,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,0.146628,0.0,5679.199502144265,0.0,0.0,0.0,638.0753169356938,0.0,0.0,276.43519123964893,901.6426943738934,0.0,0.0,0.0,294.52247119617806,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.121007,0.0,6009.341366799633,198.47051177939815,0.0,0.0,634.1605483679502,0.0,0.0,192.6981968159948,1089.2225052420906,0.0,0.0,0.0,332.8283913783147,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.0463392,0.0,6146.929309859468,304.66569060089745,213.9320789245641,0.0,1047.5918013555845,0.0,0.0,156.99116472380888,1188.8638396486465,0.0,0.0,0.0,410.7505910267426,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,0.224909,0.0,6660.978580241225,310.98296956707736,0.0,0.0,950.101936045598,0.0,0.0,242.82496849951505,1177.0268128440498,0.0,0.0,0.0,497.6525811572344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-15,0.406688,0.0,5735.075833155383,398.9577360224092,0.0,173.72256618056633,1019.2339011889176,0.0,0.0,304.3952938387867,1336.755402683994,0.0,0.0,0.0,568.7892044935344,0.0,0.0,0.0,0.0,233.63240426750048,0.0
2012-09-22,0.133958,0.0,6020.547473347586,407.78692372977287,0.0,301.1916990053884,989.183935467654,0.0,0.0,212.8845139260392,1447.4962783307817,0.0,0.0,201.46995596137813,623.3586016537112,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-29,0.639269,191.33818944667777,6646.210401074225,392.3136559196214,0.0,0.0,965.6093883760344,0.0,0.0,271.39252462666235,1536.5238856724116,0.0,0.0,277.8296708671178,699.3140876811767,0.0,0.0,0.0,0.0,195.0092013668161,0.0
2012-10-06,1.09343,0.0,6261.90048723333,543.9077801201782,0.0,229.0689580331209,844.834154964542,0.0,0.0,418.737875010658,1217.9251957204965,157.43099328581877,0.0,378.27918111066367,976.3016899588544,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-13,1.15393,226.9350083848641,7532.284365171415,503.7826047681946,152.53841999617137,161.65040544515463,1272.0962386425244,0.0,0.0,380.1227398711385,1447.9860607994476,0.0,0.0,437.335385695172,964.1839586274496,0.0,186.41248482213663,0.0,0.0,0.0,0.0
2012-10-20,1.59635,0.0,6442.058709553878,486.0322792195354,0.0,195.3372771094552,973.1301862324036,0.0,0.0,322.090105543034,1382.3567363166003,232.07641235480523,0.0,329.3141647877087,793.4764249233865,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-27,1.38299,0.0,7700.019097902747,499.57363687777394,0.0,149.99291901903266,1105.98479850919,0.0,0.0,507.2814894278375,1369.7415889726535,0.0,0.0,436.3936460293433,354.84019236746656,0.0,175.1828684266214,0.0,0.0,0.0,0.0
2012-11-03,1.38699,0.0,6952.176617791371,451.9774047132688,150.75398444038626,246.61731612031733,1176.4353720053784,0.0,0.0,330.9280344444939,1271.220151919642,195.19371684990244,0.0,316.1782410547303,516.3547618700329,0.0,186.89962343406103,0.0,0.0,0.0,0.0
2012-11-10,2.01608,310.6308165434903,7131.423604109843,690.6101270459305,217.9177827267881,295.46457547561823,1116.9380055242857,0.0,0.0,462.91084294108873,966.7441548134432,0.0,0.0,296.2253238766725,695.0052144735079,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,2.45792,0.0,7877.323015755094,421.8894699766179,278.2887181446362,378.9670481488071,1144.6960438734588,0.0,0.0,279.1653165536848,1372.9417597325134,0.0,0.0,293.02957591801083,753.6996507511546,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-24,3.53357,442.8205263020152,7371.595085981593,570.4455649752864,0.0,267.34667849421874,1053.770383894402,0.0,0.0,464.2717057328897,1224.1702011095804,191.0193913293066,304.0850283307951,174.6640393096966,572.8338515530794,217.5196116006068,256.99073160901685,0.0,301.1704356512143,0.0,171.60809422608224
2012-12-01,3.07673,436.45435142137535,8137.509946783229,781.042512811358,147.78851828414898,297.2447578598111,1569.7202709870348,0.0,0.0,485.9406971115968,1521.2855231135836,0.0,0.0,242.6433716248796,755.0583852981431,223.2888763482725,0.0,0.0,186.843898319365,0.0,0.0
2012-12-08,2.97351,565.2823457929484,7143.712229998373,918.3343821880424,187.95970694415396,586.300135385883,1440.2718046348512,0.0,0.0,852.078679237337,1199.3941740731163,194.49714654091855,221.2083155248372,435.2922533526837,965.6692715899052,0.0,253.56454808750317,0.0,198.223554915234,0.0,0.0
2012-12-15,3.49486,681.6644825716982,9012.53960412159,754.7155889987473,216.2273187104113,410.6563474047204,1074.0795714772894,0.0,0.0,715.0090249149606,1395.895396716902,210.29279740061665,173.3459328141583,383.2045128786932,749.1423507712655,199.98937213326147,238.47339734951728,0.0,0.0,0.0,0.0
2012-12-22,4.7619,702.2456560945868,7704.332493864066,1019.0887631417958,237.16855108117804,600.3296632592661,1154.409372942395,249.02061724864367,249.02061724864367,912.4569027069014,1508.895068736372,320.75259018441665,297.7744210624157,315.3856467236517,738.6600864084493,0.0,256.491025929807,0.0,0.0,0.0,186.8211605997009
2012-12-29,6.97715,1346.3939573654163,9564.920853000436,1210.009899031446,317.6927157115288,762.408519619574,1689.166243681928,475.3716463938,475.3716463938,956.8258993588124,1837.4595304496163,363.2768931991196,0.0,291.4505831665339,686.0699494183451,0.0,0.0,0.0,444.5147424946077,0.0,207.7120054756695
2013-01-05,5.2717,1311.5873853674232,9913.551737116784,1249.0121982783498,290.4020913636941,533.3821147544436,1549.4777239979037,223.11167608954275,223.11167608954275,1474.373615940243,2276.6651943842658,0.0,0.0,396.0602901631796,1209.31563148673,290.82688425340507,266.5218972066513,0.0,0.0,0.0,195.2007171523665
2013-01-12,4.59826,1232.737746249287,8296.598002847442,2823.327655943646,644.0428320477023,818.6318734553284,1425.1886001380958,315.0005513853088,315.0005513853088,3130.802603172722,1962.36644020006,635.4221723688535,455.8207955311467,1292.5396517758347,816.1931649520089,266.79015100316263,618.34643472614,0.0,419.24882884739,201.4588497772988,331.35142455032667
2013-01-19,4.42954,1409.1472943938036,8598.450936936573,2905.74938135614,443.9092956826476,1009.093828039138,1671.9375987986766,305.3041722441177,305.3041722441177,2717.68313362087,1377.268210414566,553.6234403723288,526.0388340679207,1122.158601145868,622.3680927534859,239.48885365363105,651.9156118899681,0.0,666.2471018362238,312.035554752313,149.33908351343698
2013-01-26,4.89124,1486.2461968620091,9230.033838225172,1730.2193894911509,309.36192467722725,882.5495767771156,1542.368533575015,214.83846588741653,214.83846588741653,1801.2939038891868,1689.7791472503511,461.5669002938602,468.1749054399373,526.6303278496923,835.1078396718373,268.0304365076114,351.9900979498143,0.0,356.48035743497223,0.0,206.84208466577704
2013-02-02,4.95706,1197.2262363278464,8256.084355071698,1409.6745424088151,421.8329404408412,808.3992692726611,1294.460598389293,379.3465345725249,379.34653457252494,1206.0980392933784,1748.0642232751609,287.5074273653331,267.4373566014866,448.1779682067288,743.3886952929578,209.77641479722664,262.97640206253294,0.0,0.0,0.0,166.1628103808498
2013-02-09,4.4439,1138.2276971552094,8408.69092556147,1177.444059523815,319.0129971433305,575.5295282502552,1450.6275276723263,473.8597985382135,473.8597985382135,869.5768932754014,1563.4599102316108,280.0818532388327,234.0498779612313,327.9900305719831,723.2952452595259,0.0,159.06723232635625,0.0,0.0,300.56883066862565,0.0
2013-02-16,3.33773,928.0312226286792,6696.735927739357,890.3645508848624,245.86692216092783,602.9818024825624,1097.4072903830483,301.1637011817981,301.16370118179816,971.4118679572388,1584.086396748682,160.83937180265076,277.7839392532472,408.6566702137165,970.4405237953574,0.0,291.42414143713387,0.0,262.66504979439395,0.0,0.0
2013-02-23,3.15217,1089.7792481637412,7774.564013669876,887.6397473308878,335.08163310940535,613.0182638361174,1311.5671434494816,145.72955024886704,145.72955024886704,765.7620368383126,1613.3905392850709,218.55047674877017,244.8207191048914,271.1926225473013,626.8614182771562,0.0,360.2271342705317,0.0,239.05089749854585,0.0,0.0
2013-03-02,2.36915,548.9280023928222,7541.698620903812,695.2985231077774,132.75049628107428,719.2774352682698,1150.326350571551,160.2839271152105,160.28392711521047,693.4792360436223,1752.7213493295478,152.01759687571334,212.965166665853,276.5682993689076,773.2980911153644,0.0,170.15613020579372,0.0,0.0,0.0,0.0
2013-03-09,2.59259,406.7417720276887,6670.234754029696,794.0264189163595,267.08391586801434,571.5947987374897,919.5150091232434,0.0,0.0,388.8863413584006,1907.8595495230927,193.71376002818144,206.32722724092807,303.5952761238744,596.0389267827437,0.0,0.0,0.0,0.0,0.0,0.0
