date,North Dakota,influenza a,a influenza,rsv,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2016-02-13,1.27796,0.0,0.0,1407.976225290376,1050.3932541319464,1327.4878677704992,0.0,0.0,0.0,0.0,0.0,0.0,1071.9101913767329,0.0,0.0,0.0,1179.4982042799622,0.0,0.0,0.0,1553.262353173065
2016-02-20,1.57195,0.0,0.0,1488.64898283752,0.0,1243.3903955353894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.6649940322245,1703.5003319867544,0.0,1211.921200260034,0.0,0.0,0.0,1678.971840689442
2016-02-27,1.02564,0.0,0.0,1909.0622946706435,0.0,1175.9994749149998,0.0,0.0,0.0,0.0,0.0,0.0,1226.434191680236,0.0,1345.4896506964146,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-05,0.890208,0.0,0.0,2128.955246761279,0.0,0.0,0.0,0.0,0.0,1157.944856535512,0.0,0.0,0.0,0.0,0.0,0.0,1334.986811638722,0.0,0.0,0.0,1757.5726195698535
2016-03-12,1.64127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.250759340961,0.0,0.0,0.0,0.0,1101.4297364820357,0.0,1801.715054813571,0.0,0.0,0.0,2637.8076975205413
2016-03-19,2.09644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.329296042731,0.0,0.0,0.0,1917.074118298095
2016-03-26,1.36157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.173903394223
2016-04-02,1.78571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.4747286711736,0.0,0.0,0.0,1933.5366641250127
2016-04-09,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0693866522424,0.0,0.0,0.0,2295.7508296982437
2016-04-16,1.54394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.6155203386872
2016-04-23,1.28535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.6369066197594
2016-04-30,0.390117,0.0,0.0,0.0,0.0,1728.2155839007146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.292735162155,0.0,0.0,0.0,1806.976433105136
2016-05-07,0.631769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.3591288584653,0.0,0.0,0.0,1915.1891540842887
2016-05-14,0.764656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.627570800997
2016-05-21,0.687876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.1664521662267
2016-05-28,0.702576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.129706241665,0.0,0.0,0.0,0.0,0.0,0.0,1176.4827549436318,0.0,0.0,0.0,1385.9600831693106
2016-06-04,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.406850435178
2016-06-11,0.29703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.1823183120257,0.0,0.0,0.0,1585.1274503034713
2016-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.3355815937823
2016-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.252135336814
2016-07-02,0.7109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.4953492364816,0.0,1316.3892653764024,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.0,0.0,0.0,0.0,1809.304546001786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.128040798534,1367.128040798534,0.0,0.0
2016-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.123762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.4861089233043
2016-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.9979704351033,0.0,0.0,0.0,1440.4778736800029
2016-08-06,0.0,0.0,0.0,0.0,0.0,1286.0968903534767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.6359744185932,0.0,0.0,0.0,0.0
2016-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.1249257914951,2044.1249257914956,0.0,0.0
2016-08-27,0.125628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.574721278304
2016-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642.666134881411,0.0,0.0,0.0,2504.250774700968
2016-09-10,0.0,1578.5985760794274,0.0,0.0,0.0,0.0,0.0,0.0,1087.1781302810057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.2577220907506,0.0,0.0,0.0,1589.934884591768
2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.7069554875568,0.0,0.0,0.0,1329.21227490507,0.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.937645197242,0.0,0.0,0.0,1380.1320134644047
2016-10-08,0.524109,0.0,0.0,0.0,0.0,1184.1798849146514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0894075298067,1758.3551394313797,0.0,0.0,0.0,1354.0487658044717
2016-10-15,0.15949,0.0,0.0,1251.9465198595608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0258473632127,0.0,0.0,0.0,0.0
2016-10-22,0.726216,0.0,0.0,0.0,0.0,0.0,1182.6727858352167,1182.6727858352167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.2228972895443,0.0,0.0,0.0,0.0
2016-10-29,0.966608,0.0,0.0,0.0,0.0,0.0,2048.8460665432017,2048.846066543201,0.0,1041.4813618951289,0.0,0.0,0.0,0.0,0.0,0.0,1605.7617964368235,0.0,0.0,0.0,1355.1621110177236
2016-11-05,0.187091,0.0,0.0,1707.392435774484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.1699343040725,0.0,0.0,0.0,0.0
2016-11-12,0.158604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.6941134641256,0.0,0.0,0.0,0.0,1518.934283803652,0.0,0.0,0.0,0.0,0.0,1247.8153333775854
2016-11-19,0.373134,0.0,0.0,0.0,0.0,0.0,1070.9404878935354,1070.9404878935356,0.0,1491.3088495707743,0.0,0.0,0.0,0.0,0.0,0.0,1874.954694661891,0.0,0.0,0.0,1409.5625484280597
2016-11-26,0.475285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.7304303956391
2016-12-03,0.654664,0.0,0.0,0.0,1176.9831669117011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.3934530857416,0.0,0.0,0.0,0.0
2016-12-10,1.26812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.8983349257742
2016-12-17,0.0,0.0,0.0,0.0,0.0,1646.556137018931,0.0,0.0,0.0,1245.8674389635023,0.0,0.0,0.0,0.0,0.0,0.0,2008.8029191490375,0.0,0.0,0.0,1571.802018841891
2016-12-24,2.92887,0.0,0.0,1257.905927506109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.4892552966955,0.0,0.0,0.0,1510.2610302842809
2016-12-31,0.358852,0.0,0.0,0.0,1282.188974800595,1162.1862173421025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.520588878897,1350.0005467436158,0.0,0.0,0.0,1438.146526325365
2017-01-07,4.31548,0.0,0.0,1733.525734952778,0.0,2312.593261648328,0.0,0.0,0.0,1275.4282700648048,1388.8774241407775,0.0,0.0,0.0,1093.8114711561798,0.0,1979.3051839343725,0.0,0.0,0.0,1415.85124257788
2017-01-14,0.922266,0.0,0.0,1648.6670826181498,0.0,1581.258944678209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.9838718780134,0.0,0.0,0.0,2172.581633432548
2017-01-21,1.88273,0.0,0.0,0.0,0.0,1055.0198977429309,0.0,0.0,0.0,1287.2393437088626,0.0,0.0,0.0,0.0,1916.8216864576116,0.0,2742.818547721832,0.0,0.0,0.0,2883.7725743069377
2017-01-28,3.88794,1718.3158025214211,1029.2551038370168,0.0,1460.7132617464238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.241857951756,0.0,0.0,0.0,2687.361508108702
2017-02-04,3.77868,2625.7460912472397,1804.4952014071469,0.0,0.0,1536.8641629085453,0.0,0.0,0.0,1487.2325081594863,0.0,0.0,0.0,0.0,0.0,0.0,1540.3383825044782,0.0,0.0,0.0,2973.8440780021883
2017-02-11,5.19645,1743.234173029573,1258.1829355248317,1631.0042767741186,0.0,0.0,0.0,0.0,0.0,1009.8157457880512,0.0,0.0,1002.4684890092306,0.0,0.0,0.0,1465.0236996023775,0.0,0.0,0.0,2457.6246981266386
2017-02-18,3.8105,1280.7040750161043,0.0,1954.4167800047128,0.0,1545.6077407750104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.1507351033215,0.0,0.0,0.0,1810.6514912154068
2017-02-25,3.50235,1953.497775022755,1948.0095040545143,2125.7757451795314,0.0,953.7967134542164,0.0,0.0,0.0,1483.2766199008713,0.0,0.0,0.0,0.0,1053.0767221559902,0.0,2222.63427103412,0.0,0.0,0.0,3692.361809735123
2017-03-04,3.48071,1244.1132909312712,0.0,1349.2779264387905,0.0,2035.8347075463205,0.0,0.0,0.0,0.0,1341.8877325559577,0.0,0.0,0.0,933.8147648823268,0.0,1170.8170485456894,0.0,0.0,0.0,1873.059250982015
2017-03-11,3.4018,0.0,0.0,1868.3460321546884,0.0,0.0,0.0,0.0,0.0,1515.1236072245983,0.0,0.0,0.0,0.0,0.0,0.0,1976.836770817924,1115.332556302255,1115.332556302255,0.0,2291.334122008104
2017-03-18,1.87647,1002.2353476234796,0.0,0.0,0.0,972.2571293791756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.5568497493953,0.0,1555.9294264726802,1162.4017437102364,0.0,0.0,0.0,2294.1176966767484
2017-03-25,1.54749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.3214241807152,0.0,0.0,0.0,0.0,0.0,0.0,2471.444608653453,0.0,0.0,0.0,2185.1288285578307
2017-04-01,1.85292,0.0,0.0,0.0,1189.3698742444046,0.0,0.0,0.0,0.0,2093.0254170113367,0.0,0.0,0.0,0.0,0.0,0.0,1562.0708373372988,0.0,0.0,0.0,0.0
2017-04-08,1.386,0.0,0.0,0.0,0.0,1057.687383841451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.5511744490086,0.0,0.0,0.0,0.0,0.0,1329.7727147718538
2017-04-15,1.18577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.4374918480516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.269378750524
2017-04-22,0.630915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.5683782081703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.592359521428
2017-04-29,0.444939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.396626673387,0.0,0.0,0.0,0.0,0.0,0.0,1676.7251499793942,0.0,0.0,0.0,2100.1642410799277
2017-05-06,1.35424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.1818605571675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.3657175386888
2017-05-13,0.664452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,0.184502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.1907619240249
2017-05-27,0.184162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.1751197570932
2017-06-03,0.354925,0.0,0.0,0.0,0.0,2086.1259345270464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-10,0.0,0.0,1401.3072752135636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.7809751447396
2017-06-17,1.06572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.721464172223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.4241884135376
2017-06-24,0.0,0.0,0.0,0.0,0.0,1239.2125288125687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.949386377523
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.444624346594,0.0,0.0,0.0,1699.0297062392838
2017-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.0,0.0,0.0,0.0,0.0,1538.7234217820237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.486309242012
2017-07-29,0.0,0.0,0.0,0.0,0.0,1122.712140660102,0.0,0.0,0.0,1147.7530172511365,0.0,0.0,0.0,1518.26723475819,0.0,0.0,0.0,1619.0483639802612,1619.0483639802612,0.0,1174.0713850212462
2017-08-05,0.337268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.8944906585414
2017-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.4651276889049
2017-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.705815851546
2017-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.1474238633982
2017-09-02,0.826446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.067933338142,0.0,0.0,0.0,0.0
2017-09-09,0.943396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.0489834508155,0.0,0.0,0.0,1816.529552822729
2017-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.3155011956842,0.0,0.0,0.0,2019.565087172893
2017-09-23,1.85185,0.0,0.0,0.0,0.0,1164.4968098829286,0.0,0.0,0.0,0.0,1725.084625336675,0.0,0.0,0.0,0.0,0.0,1519.2345272849536,0.0,0.0,961.4609634104926,1124.5625370274372
2017-09-30,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.4705088743094,0.0,0.0,0.0,0.0,0.0,0.0,1709.030924061787,0.0,0.0,0.0,1633.250690362576
2017-10-07,0.0759878,0.0,0.0,0.0,0.0,2213.076155926197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.5901932407162,0.0,0.0,0.0,1456.930403646617
2017-10-14,0.412371,0.0,0.0,0.0,0.0,1166.3935104495265,0.0,0.0,0.0,1051.1305992208318,0.0,0.0,0.0,0.0,0.0,0.0,1390.7691750823528,0.0,0.0,0.0,1658.4038945144982
2017-10-21,0.413223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.1490811846296,0.0,0.0,0.0,1770.334120933924,0.0,0.0,0.0,1289.089842583951
2017-10-28,0.564617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.2154377452591
2017-11-04,0.464756,0.0,0.0,0.0,0.0,1136.1278017034497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.3911666405338,0.0,0.0,0.0,0.0,0.0,1106.0334902942798
2017-11-11,0.840336,0.0,0.0,0.0,0.0,1228.5170425225729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.178063032353,0.0,0.0,0.0,2282.562223115398
2017-11-18,0.45283,0.0,0.0,0.0,0.0,1384.8502317996997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.8538263468868,0.0,1058.788485138228,0.0,0.0,0.0,1013.9027091988152
2017-11-25,1.1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.4698419059691,0.0,1862.8536032061927,0.0,0.0,0.0,2281.148987814723
2017-12-02,0.677048,0.0,0.0,0.0,0.0,1260.1420056286108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.1846980512018,0.0,0.0,0.0,1402.3732514910027
2017-12-09,1.28399,0.0,0.0,0.0,0.0,1223.5908477030837,0.0,0.0,0.0,0.0,1035.4783103784468,0.0,0.0,0.0,915.092183820997,0.0,2439.68755611072,0.0,0.0,0.0,1399.1605616105542
2017-12-16,1.66534,0.0,0.0,0.0,0.0,1037.866732030284,0.0,0.0,0.0,1150.1329559096537,0.0,0.0,0.0,0.0,1638.0285592331325,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-23,3.77778,2459.571946081967,0.0,0.0,0.0,1467.1656600490885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.1873459858,0.0,0.0,0.0,2446.537948264195
2017-12-30,2.34671,1281.7577259040872,1236.882499121954,0.0,1819.687767012284,1443.4380629114814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.589273331494,0.0,1437.8572643151754,0.0,0.0,0.0,2454.48116393376
2018-01-06,2.72,1656.5892039259436,1430.9733201608717,2233.7988557233334,1112.506121442655,0.0,0.0,0.0,0.0,1224.8818532361986,1199.7680260558152,0.0,0.0,0.0,0.0,0.0,1700.4655191858683,0.0,0.0,0.0,4071.931756204168
2018-01-13,4.98442,1807.51408668183,0.0,1500.362689700174,1395.4582447201192,1892.3283821930004,0.0,0.0,0.0,1297.7372150757606,0.0,0.0,0.0,889.3573051626067,0.0,0.0,1834.539721913465,0.0,0.0,1007.3413034763768,1499.892175202766
2018-01-20,3.4375,2593.2265351688307,2766.12040549659,1515.6214673420457,2497.8174943749896,3316.519260384268,0.0,0.0,0.0,1514.5781103822555,0.0,0.0,0.0,0.0,1312.501305467465,896.508491655527,1796.7023355300644,1205.965896103446,1205.965896103446,0.0,1810.1128591747893
2018-01-27,3.375,2621.003362959599,2767.0798667130807,1860.1273545251263,2768.541569277223,2224.751673735557,0.0,0.0,0.0,1908.2269322586023,0.0,0.0,0.0,0.0,0.0,0.0,2267.797882528129,0.0,0.0,0.0,2730.6807305097905
2018-02-03,3.40479,2419.514525383093,2654.3051834270614,1715.5300747713272,2448.414842553701,3709.195108513508,0.0,0.0,1013.6338939786016,911.8730430796168,0.0,0.0,0.0,0.0,1664.9076304214782,1623.124465659801,2913.943932781303,0.0,0.0,0.0,2024.668796164756
2018-02-10,4.43686,1156.279645902347,1376.6771167897496,1330.4890356395554,2958.896751671178,2236.378910056949,0.0,0.0,0.0,1395.186864787873,0.0,1243.1636697337997,0.0,0.0,1301.5784580780885,0.0,1576.0738001139357,0.0,0.0,0.0,1780.4324464325846
2018-02-17,2.94521,1728.73209012169,3275.028014205399,1017.6470942880449,1527.9366410481389,2235.203738064062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.9062098147865,2458.055593921418,0.0,0.0,880.0016651624367,2197.922348334477
2018-02-24,3.20102,1159.4915023283936,1912.4651365467496,2201.9585287131413,1830.7152899050452,1342.4268924722603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.0288843692945,0.0,1626.7196952124286,0.0,0.0,0.0,1738.9011578480558
2018-03-03,2.71903,1493.7580572213428,0.0,1134.850676041826,1707.6098149570107,1757.495750599566,0.0,0.0,0.0,1168.5447190373889,0.0,0.0,1110.0728589319835,0.0,1124.1820576960004,0.0,1479.2879388101153,0.0,0.0,0.0,2198.0484006344814
